	An. coluzzii_F	An. coluzzii_M	An. gambiae_F	An. gambiae_M	Unknown_F	AOcol_F	BFcol_F	BFcol_M	BFgam_F	BFgam_M	CIcol_F	CMgam_F	CMgam_M	FRgam_F	FRgam_M	GAgam_F	GHcol_F	GHgam_F	GM_F	GNcol_F	GNgam_F	GQgam_F	GW_F	KE_F	UGgam_F
1209198	0.013101605889685852	0.0133516666666665	0.013569129880212277	0.01359760410386951	0.012362362648804335	0.013061743950991809	0.01317501103845412	0.0133516666666665	0.013584948126499144	0.013510524999999277	0.013082964446005317	0.013549775082480326	0.013614968287525455	0.013947202020201986	0.013716825757575773	0.013629024875420892	0.013062487421383055	0.013653484848484523	0.013332136759522361	0.0132125	0.013541665317139868	0.013662291666666266	0.013326091836528053	0.010615195613612053	0.013660500819203692
1333239	0.013462998896395927	0.013456666666666513	0.013910945726341672	0.013940293718754994	0.013456824411936673	0.013264562297435854	0.013616824475841475	0.013456666666666513	0.013938949570328787	0.013852366666665908	0.013465423176742082	0.013933112749728298	0.013911815539111385	0.013955719696969758	0.014228333333333294	0.013947247768964211	0.01349908153865645	0.013959962121211898	0.013771972947192032	0.01375875	0.0139626355819391	0.013724166666666324	0.013697263620431	0.012938748303704272	0.01392633288539307
1460621	0.01561922778799432	0.015401666666666602	0.016107907822717715	0.016093218083755814	0.01600743585179358	0.01573324291292737	0.015594196205008308	0.015401666666666602	0.01607067844996889	0.01611107499999895	0.015530142273934185	0.01611900370481882	0.016067986509614517	0.016167576659451614	0.01614930735930735	0.01598622247340498	0.01547899214140528	0.01605606060606052	0.01578515389525649	0.01629125	0.01611764642375282	0.01612958333333324	0.016285573442514772	0.016262267698238443	0.016052427199579482
1586297	0.015900621108105972	0.015876666666666678	0.01650892876531638	0.016474008118705478	0.01648357268932126	0.015694133954581423	0.016037658813995614	0.015876666666666678	0.016429009497962735	0.016374641666665416	0.015902189375812423	0.01640717295736175	0.016423123930333145	0.016864571969696898	0.01686863636363641	0.016639779774667816	0.015856215412469225	0.016455454545454534	0.01637994822504431	0.0163275	0.01639887179487314	0.016510555555555355	0.01686281155805869	0.016569802284873248	0.01648891400753138
1707262	0.014365944187570675	0.014246666666666494	0.014801861420932672	0.014819104369760116	0.014765141927948682	0.014136670976100156	0.01442988520373596	0.014246666666666494	0.014746291411711706	0.014789983333332283	0.01441241058899426	0.014782305225824025	0.014761025369977797	0.015036542929292913	0.01509729924242421	0.014871977955463845	0.014453056762593766	0.014599371212120852	0.014549616594166315	0.01433	0.01478185931174192	0.014602103174602768	0.014826212993107265	0.015042829330015297	0.014866215601967242
1835624	0.014040951233994447	0.014158333333333196	0.014716634066631464	0.014713789902132485	0.014642583948741262	0.013999195543833054	0.014105186955064998	0.014158333333333196	0.0146877770587608	0.014776651515150592	0.013993332412385337	0.014719062416977551	0.014700092494713633	0.014807356060606049	0.014633613636363616	0.014772429524373692	0.014025264467203579	0.014764924242423956	0.014416894383394963	0.014092083333333335	0.014821381410257182	0.014814166666666276	0.014467311001264957	0.015071640207505512	0.014768838857699073
1958592	0.014937296162187783	0.014844999999999848	0.015287747404566796	0.015406116935610056	0.01498360823434156	0.014811430869560311	0.015057113821820917	0.014844999999999848	0.015287514873184855	0.01528883333333229	0.014940067812673945	0.015312311527809873	0.015396271141648408	0.015678825757575784	0.0156862878787879	0.015156964328266156	0.014947670269457173	0.01521624999999981	0.015146624370845654	0.01491375	0.015272452091768966	0.015320624999999654	0.015172937045258827	0.01469047418693234	0.01534087719395492
2069294	0.016182645804718124	0.016233333333333294	0.01613861867566096	0.016117247766821052	0.015250039597530652	0.015740855817378795	0.01631921970713239	0.016233333333333294	0.016089511637614587	0.0162151583333322	0.01635492007550477	0.01614520453113635	0.01618019027484104	0.015980746753246768	0.015682967171717126	0.01614774710931565	0.016393510672764414	0.016058674242424166	0.016225100961538487	0.01657875	0.01617459294871899	0.015971597222221877	0.016301550202025665	0.01347758397865035	0.016055224874628474
2229197	0.015780442422399427	0.015874166666666713	0.015950418513285998	0.015962858265145284	0.014924782911366728	0.015313825855209903	0.015935860147815232	0.015874166666666713	0.015914856834705903	0.015859316666665558	0.015949525675794694	0.015905806867931624	0.015962016636464408	0.016309696969697085	0.016181893939393947	0.015922126204864096	0.015999341371754836	0.015910871212121182	0.01594220945323322	0.0158725	0.01595102648448161	0.016146061507936366	0.016021555549995768	0.013042444249527675	0.015997446567023916
2390393	0.012461315013541148	0.012751666666666512	0.012539673441824427	0.012519511689870052	0.011734620212967256	0.011970333504935416	0.01263002500024403	0.012751666666666512	0.012451691994571665	0.012434991666666076	0.01265354709158653	0.012507701566511915	0.012513136103355086	0.012646224747474732	0.012723330808080842	0.012697173881413061	0.012661665394877227	0.012412772727272406	0.01250208455433501	0.01278625	0.012527855769231388	0.012141597222221918	0.012679795704634792	0.010232977122247692	0.012531460556336848
2506041	0.013982256816727582	0.01418249999999987	0.013957695586370139	0.013966481671974172	0.013480617175961572	0.013642530234645837	0.014076400039124708	0.01418249999999987	0.013966742632987653	0.013862191666665875	0.014071200915639234	0.013907716546460025	0.013969892588267422	0.014167005050505051	0.014169848484848467	0.013957014578597493	0.014185834319028472	0.01409526515151486	0.014176125400641396	0.01429	0.013896330465587758	0.013688958333333024	0.01416096242568317	0.012265307913547938	0.013939322117633185
2620965	0.012700777766444129	0.012500833333333185	0.012739262530364158	0.012747374117039686	0.01295664595892081	0.012221354664933808	0.012886120556674546	0.012500833333333185	0.012704151331409794	0.01268648333333256	0.01286385461650063	0.01269039349727421	0.012680994538406421	0.013121405303030263	0.013119449494949482	0.012840229007921793	0.012908501747029422	0.012693674242423937	0.012892223347833222	0.01275625	0.012702967775468742	0.012550555555555263	0.012921534410970364	0.013086286421562877	0.012682795286359542
2739019	0.013571311610302523	0.013654999999999827	0.013877786844854929	0.013905639213496237	0.013590574715440944	0.013438496424844156	0.013681810334228803	0.013654999999999827	0.013871702344917454	0.01403392499999923	0.013545475272779583	0.01388931658173287	0.0138445010319129	0.013822888888888886	0.013863272727272688	0.013966967006111516	0.01363865716917544	0.013828712121211886	0.013721261834392255	0.0135725	0.013896018218624281	0.01393173611111074	0.013675053829082922	0.01337570207451485	0.01392031783384563
2859068	0.012991661601131504	0.013248333333333162	0.013374416754664194	0.013329254383048841	0.013119669821680155	0.012966522865683483	0.013086434859156048	0.013248333333333162	0.013389225463589898	0.013416399999999315	0.012905833231272172	0.013417685729546179	0.013320611220174286	0.013056648268398235	0.013177856060606018	0.01342042757236604	0.012967345529844727	0.013320492424242075	0.013121507783883272	0.01324125	0.013354998481782183	0.013434751984126718	0.013135400709309934	0.013144553101862818	0.013414442073143847
2989851	0.012165926623645813	0.012261666666666558	0.012589177364851246	0.012659304677992618	0.011930299782421912	0.012528014151673981	0.012319415551279723	0.012261666666666558	0.01254502056152703	0.012507833333332658	0.01181391320600534	0.012577705401479556	0.012585346194502259	0.013179455627705615	0.013250098845598832	0.012651403293169543	0.01186656235478779	0.012527916666666488	0.012367137362637809	0.012380416666666665	0.012593210526316416	0.012536041666666326	0.01244157254418503	0.011110096343350757	0.012636681335557625
3130441	0.010473596260277511	0.010531666666666552	0.01085265537216293	0.01081437543431029	0.010534552967039057	0.010329223088721659	0.010588741895820333	0.010531666666666552	0.010842192133735929	0.010846199999999528	0.010496708366139192	0.01089118661862101	0.010835087209301578	0.010743686868686873	0.0106725303030303	0.010846104555068736	0.010477613307726126	0.010930189393939228	0.010639501854272935	0.010665833333333334	0.01085167307692358	0.010656388888888558	0.010663575374413875	0.01032089523589434	0.010906968050985786
3260082	0.01236873174396883	0.01236666666666656	0.01294491637538589	0.013076412555768045	0.012141949947414259	0.012557973873494959	0.01231455594679267	0.01236666666666656	0.01303942339004178	0.013088816666666094	0.012283560303852472	0.013040085046734625	0.013031117990535896	0.013113333333333328	0.013216666666666642	0.01292513185663242	0.012286695572072504	0.01298624999999977	0.012320886141021127	0.01254	0.013158560897436623	0.012975277777777483	0.012109267309173307	0.011905956450373087	0.013073785017116568
3391236	0.012061984914896873	0.012088333333333156	0.01258544746189506	0.012598943400487284	0.012093642666608862	0.012365372203703394	0.012035560669574022	0.012088333333333156	0.012614398079531323	0.012577291666665961	0.011920324949698642	0.012614005788975442	0.012645449260041403	0.012462871212121186	0.012477119047619062	0.012713540769900448	0.011910319370171781	0.012453030303030023	0.01209984010607497	0.011345	0.012615464743590429	0.012609513888888532	0.012091468137823773	0.012152258841431967	0.012693423576987384
3518674	0.013065161168708348	0.012983333333333145	0.013139404857214872	0.01295513549023233	0.012753230114463613	0.012790409652667601	0.013122210508505643	0.012983333333333145	0.013242348484847065	0.01319766666666584	0.013190656095996926	0.013208993888506841	0.013237299154332936	0.01130569696969694	0.011417276515151465	0.01291690695557399	0.013210104819933708	0.01314136363636331	0.013112144650488997	0.013145	0.013334967948718723	0.013092361111110696	0.013211126267147858	0.012048875308020287	0.013146389742016453
3631810	0.013349938446471405	0.013384999999999828	0.013509109945363007	0.013518777376152464	0.013161334427598093	0.013495639005903523	0.013364868069529539	0.013384999999999828	0.013540296506974407	0.01349364166666602	0.013181287070248083	0.01355775473143839	0.013593316596193518	0.013492950757575744	0.013298348484848491	0.01346450259166915	0.01336189225589161	0.013528371212120908	0.013376521942943382	0.01309875	0.013558330128205795	0.013581111111110739	0.013329490664142803	0.012769786558775942	0.013498560240436611
3742452	0.01286351007429442	0.013048333333333148	0.012997828282129054	0.01295765097834868	0.01276403580031152	0.01277024684309244	0.012945302174157408	0.013048333333333148	0.01300323722297475	0.012939433333332681	0.01288136838679196	0.013030502724777954	0.01301309007852512	0.012759046536796511	0.01279361111111112	0.012875045393239078	0.012833493265992585	0.012878787878787566	0.013030615384615956	0.01327	0.013018885218721543	0.0130561111111107	0.012970765451153507	0.012305214615801448	0.013037763806015387
3852219	0.012480250617752132	0.012556666666666499	0.012900735541783495	0.012956004098318184	0.012501637534395567	0.012335149458153607	0.012577592165740682	0.012556666666666499	0.012875031746858853	0.012938991666665943	0.012569171201120211	0.012962192450947204	0.012964484672303454	0.012906113636363587	0.012965184343434272	0.012746144312405965	0.01241508563623597	0.013018825757575427	0.0127325072496953	0.012692916666666667	0.012940179487180344	0.013068958333332933	0.012759606103398182	0.012034547498913958	0.012925781933720938
3963836	0.012116888090250345	0.012116666666666538	0.012452410461718853	0.012496340186056607	0.011154175701799697	0.012185251683708022	0.012081538824451036	0.012116666666666538	0.012440895984611369	0.012398328623187793	0.012093246981462887	0.01247397085885431	0.012528516183428129	0.012605583333333309	0.012595613636363604	0.01255178114933947	0.012104793691632764	0.01256623737373711	0.012112375088621532	0.01221375	0.01249468589743654	0.01250999999999968	0.012169714485577163	0.009365580736488265	0.012468035574916495
4075497	0.014668791337222696	0.01456499999999984	0.015038449924839593	0.015104815996898682	0.011732863640146089	0.014733284021542122	0.014717053525401586	0.01456499999999984	0.015135526597778804	0.015168516666665674	0.01460965548362708	0.015082447596891266	0.015115615750528196	0.01497181818181823	0.014933322510822508	0.01497637505672898	0.014577109491136957	0.014896098484848224	0.014910542521117483	0.014703333333333336	0.015091923920379011	0.015069930555555446	0.014719343563992031	0.006108766370232094	0.015088637699209847
4193659	0.015891058162334774	0.016328333333333347	0.016313088359366117	0.016398875549522594	0.012971511983418248	0.015856447357076274	0.016082162477994058	0.016328333333333347	0.016343093448838077	0.016341181521738	0.01582284997690761	0.016326808750894393	0.016342253724957408	0.01665006547619049	0.016734550865800907	0.01638980100716033	0.01578219673293081	0.01635571969696964	0.01604623006333922	0.015825416666666665	0.01633329116059498	0.016389861111110987	0.01598973612967567	0.007383400866236646	0.016365650586463734
4317850	0.015027804872846478	0.015236666666666603	0.015141469429265215	0.015080167674241677	0.014471314330982197	0.014698438993695872	0.015188558657501282	0.015236666666666603	0.015043061632396047	0.015086098550723731	0.015077913043479036	0.015178238457911521	0.015157285940802947	0.014814484848484808	0.014787987373737333	0.015106815699626078	0.015174461093762163	0.014954280303030195	0.015292061523937564	0.015397916666666666	0.015120090080972596	0.014897777777777486	0.015287705016737216	0.013015489792700464	0.015123507353535865
4440841	0.014530885819076184	0.014782499999999857	0.014777241851611903	0.014834826105639956	0.013924069946623124	0.013942990638595111	0.014789931421865597	0.014782499999999857	0.014686880405662576	0.014824933333332523	0.014767507942597444	0.014757156349923839	0.014760229915432667	0.014958737373737362	0.015129606060606081	0.014751664003913818	0.01469108348374533	0.014758219696969459	0.01476720921215916	0.01477	0.014696633434548821	0.014847708333333048	0.014873097854393075	0.012353931414336102	0.014833538500352376
4560141	0.013835887394839194	0.013612499999999838	0.014284354759490619	0.0142577854836813	0.014153152869629093	0.013446773613813252	0.013979859605703228	0.013612499999999838	0.014216093431442789	0.014202467391303495	0.013922694176274567	0.014273694607570525	0.014291956231751817	0.014204823232323183	0.014249401515151496	0.014565127549195103	0.014036918334285506	0.014037272727272425	0.0142217146291214	0.0140575	0.014303327766532637	0.014380347222221835	0.014158235548463993	0.014049385989093749	0.014280248742250222
4675554	0.013514553231077453	0.013572499999999831	0.01378526400253121	0.013798800674096568	0.01354782554275465	0.013443299864644792	0.0136279769255644	0.013572499999999831	0.013727409272240743	0.013749434782607923	0.013472173241821907	0.013810716199188052	0.013848313072585237	0.01371756385281383	0.013733522727272707	0.013808332106861585	0.013477599326598626	0.013734053030302718	0.013646521941712531	0.01385	0.013783391937484823	0.013680069444444031	0.01370835744109246	0.013320838257454514	0.013828597329473922
4793616	0.01399281111579728	0.013878333333333187	0.014274066801387878	0.014293488378591478	0.014037467124486657	0.01360369196602656	0.014172427090320646	0.013878333333333187	0.014231099328530929	0.014258524999999243	0.014115856092223005	0.014286143208391937	0.014348749999999407	0.014259265151515115	0.014163636363636297	0.01432976424035481	0.01411292259068608	0.014066439393939138	0.014253805769107985	0.014405	0.014247939622315438	0.014393680555555363	0.014268566677860407	0.013609522955995672	0.01427235652230144
4916271	0.015173736851237456	0.015124999999999925	0.015483182485080753	0.015481387447884876	0.01544209610105381	0.015047997694344672	0.015216900041554278	0.015124999999999925	0.01542136354938441	0.015465733333332328	0.01520563051106383	0.015486711802134751	0.015529908729953806	0.015336593434343503	0.015336457792207782	0.015615299159417796	0.01520899897499341	0.015344507575757466	0.01550857843025035	0.015226250000000002	0.015494371794872798	0.01529694444444423	0.015432950734658533	0.015345624146380117	0.015517780317656375
5041416	0.01367261723223869	0.013748333333333201	0.014009878310052199	0.014020350247054341	0.013772460029048653	0.013615662452796355	0.013715006846636499	0.013748333333333201	0.013972513481542024	0.014026824999999162	0.013728767471058403	0.014080139831659424	0.014042090758078492	0.013996356060606013	0.01393123106060601	0.013930371422358555	0.013617853185946814	0.014067121212120968	0.013832388269772638	0.013719583333333337	0.01402588141025737	0.014011597222221938	0.0138546812569455	0.013625222184903344	0.014012153962422237
5164516	0.015064956313127634	0.015479166666666527	0.015585295127138589	0.01562749456491468	0.01544517265958815	0.015025978573003619	0.015160075280470179	0.015479166666666527	0.015667519396025297	0.01569561811594098	0.015050117997842912	0.015613593178850128	0.01561064331017784	0.015563914141414168	0.01554707287157284	0.015457293376699276	0.014983884124260724	0.015544090909090749	0.01536823911007236	0.015229583333333333	0.01563549426450852	0.015592936507936415	0.015421789299005206	0.015560759456794195	0.01563001108737229
5284206	0.014034209010639136	0.014521666666666554	0.014529176479985704	0.014463240724629857	0.01214062976990499	0.013802257999404917	0.014228355628943763	0.014521666666666554	0.014524695844784248	0.014540224999999194	0.014089774736578912	0.014517146537599602	0.014438123678646289	0.014508055555555557	0.01439742171717174	0.014594477669891663	0.013984733371449745	0.014569431818181669	0.014421211692933242	0.014675	0.014560147773280092	0.014653650793650424	0.014492349282046312	0.007875602258711088	0.01454652283917517
5398504	0.012998548730566994	0.013038333333333162	0.0133085243680763	0.013333715931415639	0.01062377083838848	0.013054396628217764	0.013015189749610183	0.013038333333333162	0.013260559805864323	0.01336485833333243	0.01297822377744782	0.013335195290580202	0.013278740058390113	0.013314297619047587	0.013472353535353523	0.013372601170285466	0.01292300308112499	0.013316856060605693	0.013039803391725353	0.01299	0.013293939102564923	0.01326520833333285	0.013107323620200482	0.006226982211822532	0.013352234965486647
5508847	0.012874973076634986	0.012934166666666486	0.013174647889001514	0.013230455052725958	0.010621448757106036	0.012789320123587888	0.01298466849041249	0.012934166666666486	0.013171129579374557	0.01318315833333252	0.012924992986907476	0.013151168482394516	0.013147022308612947	0.013743992243867263	0.01363576046176043	0.013238051329611564	0.012762686868686153	0.013232575757575407	0.012915971459097007	0.01293625	0.013205647435898193	0.013286805555555177	0.012941167318325017	0.006467572271045326	0.013240367256056443
5622472	0.013633190659314735	0.0137349999999998	0.014291547628693252	0.014276205773938231	0.011205755575901971	0.013575138608513053	0.013885468561369524	0.0137349999999998	0.014255792123298515	0.014216416666665909	0.013681726562272699	0.01431833853708717	0.01429249207188057	0.014603732323232352	0.014343566919191822	0.01443103624794556	0.013348114255764484	0.014339886363636128	0.014092695333117288	0.01297875	0.01424868758434624	0.014245347222221785	0.014057388497894438	0.0059877600858258976	0.014279036489815267
5735218	0.014682030739586372	0.014781666666666615	0.015173200566010138	0.015218418296905433	0.01421474221683473	0.014727599463527802	0.015049576430807845	0.014781666666666615	0.01524117028493732	0.015237791666665685	0.014343366317256193	0.015202617636739187	0.015247170668478423	0.01516300757575756	0.015072617965367982	0.01501397817396426	0.014541831753675247	0.015175871212121063	0.01509206691361927	0.01476375	0.015283114627786906	0.01527222222222203	0.01507380395010727	0.012640458342696606	0.015172180861057016
5870742	0.013998396274113168	0.014094999999999856	0.014450478464224332	0.014477529477465303	0.014224009159469404	0.013925061132804294	0.014164229544645803	0.014094999999999856	0.014446233448142559	0.014432599999999225	0.014060376462085043	0.014503088161136438	0.014538187103593668	0.014456185606060656	0.014363238636363577	0.014358900884638027	0.013813425671811853	0.014502083333333212	0.014228253033879108	0.01387625	0.014537599190284325	0.014570694444444247	0.01418329033189746	0.014207973508496305	0.01450614643055965
6023196	0.01341486785906961	0.013435833333333166	0.01450491245878003	0.014522071827806175	0.013767129887433057	0.014120314479241164	0.013568014336017396	0.013435833333333166	0.014632760098109536	0.014612136956520803	0.012859839486192985	0.014680570973978792	0.014632851731600938	0.01402665909090908	0.013935534090909111	0.014495234806319722	0.01295270768277785	0.01456257575757555	0.013708278807382701	0.01291	0.014675706815115637	0.014481249999999717	0.01368319876253619	0.01383389561809837	0.0145222433714481
6170432	0.014521598457828766	0.01491166666666654	0.015551026946245512	0.015599577016990065	0.015469023677288515	0.01461815446014912	0.014874421948357697	0.01491166666666654	0.01562908577740513	0.015535224999998988	0.014140530772622117	0.015563109957477625	0.01556329306352538	0.015926803030303034	0.015868885642135712	0.01553845076272604	0.01436082329585085	0.015691439393939292	0.015252089386862087	0.01448125	0.015574137820513968	0.015290089285714114	0.015249354101271814	0.015877318809484915	0.01561672052954858
6317727	0.015571597810920152	0.015551666666666656	0.016136661230085343	0.01634472734163343	0.016225734306355308	0.01576936346895217	0.015512829995674961	0.015551666666666656	0.015956552569319694	0.016067558333332344	0.015412900565643345	0.016019625113565156	0.01598087146380759	0.017933863997113896	0.018260150793650745	0.016094108926710794	0.015512476843910071	0.015993106060605954	0.016442381094977518	0.01569375	0.016044098665974827	0.015998839285714203	0.01657091292003316	0.015809280422092828	0.01613846817980032
6469831	0.013536073022485502	0.013353333333333146	0.014243398672335327	0.014351229002965349	0.013608060483465174	0.013859312511740093	0.013678599044752836	0.013353333333333146	0.01434408118498287	0.014326908333332515	0.013225254570904078	0.014339550876456332	0.014399323593072957	0.01417168109668111	0.014224875541125516	0.014289733413575832	0.013282129629628969	0.014448257575757345	0.013567896939866235	0.013517083333333334	0.014321087213226225	0.014056874999999684	0.013564957168896438	0.0136966549209427	0.014303436778891907
6609209	0.014568549483550955	0.014606666666666475	0.014887377535188746	0.014935904649311679	0.014823182599025665	0.01464367640446142	0.014688712669739491	0.014606666666666475	0.014862716253738414	0.014899016666665658	0.014485745879797814	0.014909844188562177	0.014960994915936094	0.014986085858585858	0.014923018759018766	0.014898875585654212	0.014408792865763683	0.01500303030303004	0.014670760416667039	0.01454625	0.01486214423077049	0.014597361111110855	0.0147223808448539	0.01505142735000441	0.014956923081840436
6729313	0.016588158564815724	0.016518333333333263	0.017086186420410113	0.017029781204950842	0.01701519463502864	0.016454434147988937	0.016737100893050885	0.016518333333333263	0.017065826401752533	0.01697949166666545	0.016585973741981216	0.01704237055811009	0.01704177325581403	0.01714276677489175	0.01709658207070713	0.017318951039307032	0.01657614758909748	0.017064621212121198	0.016940814102563824	0.0165475	0.01703052007422548	0.016982976190476187	0.016953572461127952	0.0171287804562646	0.017156355016940166
6862249	0.01706794747023403	0.017261666666666637	0.017300827254689934	0.01726655686377241	0.017317989521814358	0.016440337957986186	0.01724927602043137	0.017261666666666637	0.01729584688445725	0.017437266666665414	0.017374721925758337	0.017310567002814563	0.017245683705828675	0.016990833333333292	0.016989434343434365	0.01719560771766834	0.017268293058792027	0.01731742424242425	0.017449068719474933	0.017254166666666664	0.017287083333334424	0.017643174603174355	0.017418764341823753	0.017094132755921324	0.01729614825528002
7015358	0.01684028480310802	0.016975833333333322	0.01699279339355191	0.017051129410400344	0.01674015831522669	0.016808608344044677	0.01683151350273365	0.016975833333333322	0.017002338463928325	0.017012883333332056	0.016834786983161595	0.01701714764613528	0.017044807837511656	0.01696890909090907	0.01715556565656565	0.016936401308062496	0.016857441528247162	0.0168698484848485	0.01713088701923018	0.0171625	0.017007692645075602	0.016990138888888808	0.01725209327930397	0.016001727062478495	0.016813560523156447
7156822	0.014149652362417223	0.014183333333333202	0.014279386852758237	0.014309302458046352	0.013976783586625822	0.013937761226650492	0.014254930025808016	0.014183333333333202	0.01433977752622241	0.01425399166666575	0.014208569970548559	0.014286142612740384	0.014331749471458002	0.014407974747474739	0.014340475468975407	0.014062113031723092	0.014213893147157122	0.014289886363636203	0.014414477525946568	0.014225	0.014328461875844368	0.014164484126983816	0.01441350727939361	0.013172502735549999	0.014264384299900493
7273762	0.013845682654786678	0.014343333333333153	0.014002809212755603	0.013986571460611963	0.01358600164326871	0.013382266030358924	0.014023823859827212	0.014343333333333153	0.01400915995198687	0.01403804166666579	0.014039667176975594	0.014048416350673613	0.014041987189166254	0.013763658008657993	0.013676499999999982	0.013825935316242722	0.013993992154246081	0.013874810606060316	0.014012558279543851	0.01392875	0.013985080128205965	0.014169027777777305	0.014076081774187534	0.012781899376224279	0.013997604130910817
7397146	0.014368614893694677	0.014429999999999853	0.014413626333316358	0.014383781829521443	0.013856054497791601	0.014088361403447975	0.014460699279008959	0.014429999999999853	0.01442151854364407	0.014353358333332391	0.014479711797717587	0.014379605309841755	0.014359822938688007	0.0146588989898989	0.014536067460317478	0.01431423332838314	0.014491505050504136	0.01434439393939367	0.014507113684159162	0.0144175	0.014497576923077755	0.01459433531745993	0.014636329824046447	0.012657713659016755	0.014330986025464489
