	GM_F-An. coluzzii_F	GW_F-An. coluzzii_F	KE_F-An. coluzzii_F	GM_F-An. gambiae_F	GW_F-An. gambiae_F	KE_F-An. gambiae_F
14523148	0.016098731771246738	0.016067734236390817	0.016281382951302176	0.016434340397823304	0.016400364446519086	0.016483190495870943
14729258	0.013905425386613424	0.013837926131561297	0.014106994633865758	0.013968560720632706	0.013916808471138761	0.01399570150558887
14923401	0.016498069934216795	0.016483971048425222	0.01653379048420441	0.016859373527897865	0.016840283852627494	0.016643248532392355
15102522	0.016014083178832662	0.016031936196138023	0.01625064653487079	0.016639880326571127	0.016679123912356517	0.016642200727040535
15295458	0.014867721510167803	0.01487757832756105	0.014383080756443779	0.015207145936255072	0.015231434493324836	0.014565624231408229
15488519	0.015343988207678402	0.015325547117223275	0.015147639502366236	0.01564170768387015	0.015635435108250998	0.01520440445411676
15650108	0.017945213323877402	0.017837217893167796	0.01733512006622399	0.018292469350640432	0.018225320060166365	0.017388288757289535
15815360	0.016728410012571013	0.01676989826796734	0.016234601217044727	0.016882447947220547	0.016940879837105155	0.016224229774193338
15999746	0.01610230617302989	0.016066868512780472	0.015745073111136272	0.0162357807413136	0.01623707457529186	0.015622806996382367
16183605	0.01576224955985507	0.01583850086627146	0.015636029614663736	0.016052004050708134	0.0161667296890373	0.015724535827962228
16375379	0.0167917028639042	0.01682476425045189	0.016740494753885643	0.017119040007074333	0.017209227153299884	0.016803076120929347
16562108	0.017307851569143003	0.01727221065444514	0.01691218005757652	0.017658079370555396	0.017663980107650346	0.01698170078278233
16728500	0.016747275303975673	0.016736800188851375	0.01624314380626618	0.01724809935849825	0.017245202573947262	0.01629044056738618
16932441	0.016706026791426496	0.016690937474000203	0.016286691122378898	0.01681432440614687	0.016846057423700163	0.01608576212392735
17147793	0.015975083382185225	0.015927972935689635	0.015565437773370485	0.016315696980905178	0.01627251694066467	0.015720802772891077
17326008	0.01667339735265083	0.016669739260494008	0.016521164889214967	0.01696412869787543	0.016970986685066674	0.01662469674223001
17487931	0.01500202799152354	0.014946415477323371	0.01450933319966783	0.015600589232002006	0.01559428816858877	0.015071503428471912
17643862	0.01612546933473173	0.016039658206761197	0.015385766440244706	0.016543120844280723	0.016488903695825063	0.015675773323189517
17800652	0.01589751179358641	0.015919859974001548	0.015627357663710012	0.01615112927184326	0.01620228116570872	0.015571796957886245
17943239	0.016038107258671472	0.016061600993643982	0.01589109817373535	0.016226329681603483	0.016259344427521444	0.015910257276872286
18086102	0.014844807304743695	0.014805733396224742	0.01497471982484415	0.014961783967183518	0.014943942516417332	0.014660999677532567
18233751	0.014567066078769076	0.014564171026686386	0.014452789141418971	0.014711707740493494	0.014713885329928858	0.014446841122232589
18375018	0.015780328251167666	0.015851152512859883	0.016065729363274724	0.015914875830889925	0.015980875512623664	0.01602598704775394
18510273	0.016981542449057002	0.016986450439138042	0.017238032605715357	0.016965633532349006	0.017015179118667848	0.017180724131406415
18778370	0.01456385898440015	0.014589932700625996	0.014511809520254597	0.014493737918946512	0.014527481173747997	0.014365600566232524
19052578	0.015386275977298433	0.015337133724738291	0.015039610534150687	0.015359947795831334	0.015339384544832533	0.014962926666111648
19214147	0.017600598543853284	0.01763221314443365	0.017962529066659835	0.017591821065189327	0.017660715400971812	0.017854819686290824
19379008	0.01631788218195264	0.016345524549859505	0.016198382909473303	0.01643239067251502	0.016486214731174988	0.01611469481091058
19560026	0.01454061336770473	0.014576002497384862	0.01465402227379994	0.014888216491662188	0.014943913367389297	0.014824235913678527
19753923	0.015402975994659476	0.015430595995360239	0.015365988688853631	0.015710837407113813	0.015746790737322037	0.015448769034308594
19924339	0.01646989621872537	0.016481992876895835	0.01614251511233717	0.01663005283826477	0.016671959930506717	0.016114790898116783
20100830	0.01601352985998523	0.01602220096882515	0.016009974127098484	0.016324237092061218	0.016333433930093066	0.016125675077722217
20283811	0.015473533707369543	0.015413453111135095	0.015505694850643353	0.015939711633046694	0.015886821352590418	0.01569844617564396
20468493	0.016244216020578288	0.016249033033985835	0.016682309888870508	0.01658647310137611	0.016584918752983884	0.01659277683659031
20649344	0.015246901565848774	0.015199995540586103	0.015603334820021615	0.015691299575641728	0.015670520259740146	0.01574812602198783
20808718	0.014091950967153589	0.014057262783276481	0.01419639002380314	0.014511987818338446	0.014515584427932722	0.014406312946033478
20965012	0.01605372267561004	0.015998676144603177	0.016546800581209505	0.016587941201162224	0.016575102783832563	0.01677236735277419
21134877	0.01556024119644552	0.015622933897028929	0.015860914261974536	0.0159294521382878	0.016008559404812977	0.015971984892137053
21321619	0.015411004412672347	0.015541904761207523	0.015583081533978027	0.015823324176269332	0.015963400994210446	0.015749417881579533
21500309	0.015951162745839288	0.015939985137954946	0.01587804533435544	0.016364747710003562	0.016352374312002916	0.01605432968500921
21639120	0.015075912566911898	0.015007249389150266	0.015015833556092335	0.015491809931229714	0.015436200107424147	0.015152695881547027
21784993	0.01518159017487202	0.015183326989781781	0.016123449201055646	0.015598240987611985	0.01566357785270261	0.016125909661885977
21950324	0.015860398624995952	0.015835727528836763	0.016488279281397088	0.016230496623537753	0.016212425482080545	0.016652176198408523
22107819	0.01619373654691528	0.016219251417580367	0.016064167322537803	0.01673736585815674	0.016772714587885783	0.016363043679896716
22255191	0.017473012650662697	0.017352255485921432	0.017597300110712907	0.017921680999192436	0.017835230236385873	0.017793884174329356
22391485	0.016033636895812237	0.016059127481353123	0.015742151215374763	0.016429991488977815	0.016457274971099153	0.016005323182040267
22531710	0.016719203688762792	0.016689821828596376	0.016691155669287056	0.0169582035537784	0.01694579778947367	0.016817614229953412
22680451	0.01775196491204047	0.017805044366519845	0.018069103753176337	0.018082090761246644	0.018123364737358417	0.01805083144056277
22827343	0.015777479939082014	0.015736523075015663	0.016144358190029642	0.01598136500074907	0.01596513282674841	0.016088294721805237
22976450	0.015733859144624326	0.01571775667461992	0.015950904691813768	0.015868162558530685	0.01587409332762735	0.01593427957495323
23129759	0.016241870188912495	0.01628650269058263	0.016323292580590693	0.016547594623895507	0.016586157009196453	0.016393069534554175
23284593	0.0145680034000315	0.014591993403910906	0.01466956813077215	0.015061565953309328	0.015126466338547946	0.014870458212034983
23450503	0.014786157656683053	0.014728289418713543	0.014942844277732601	0.015350807675274927	0.015331279016855149	0.014898608802547581
23672188	0.013362443423047493	0.013333910645129527	0.013438849422164511	0.013546793747707765	0.013537642047172792	0.013450483153611272
23901368	0.014184263157760706	0.014136627416209378	0.014270941176385093	0.014419005846368682	0.01438010813734132	0.01426366744787314
24084329	0.01499347520841803	0.014950347489983994	0.014847100743297415	0.015186432356040232	0.015164901103665375	0.014799233456860076
24270850	0.01415728840000915	0.014156997405061654	0.01409174927612617	0.014384231780446788	0.014400146863057435	0.014161503593708498
24451828	0.016320783624208437	0.01632002059294108	0.01587500533168504	0.016835476772598838	0.01685553852318842	0.016146233400945148
24595341	0.016207806577255093	0.016145112837247122	0.016194593735436236	0.016556834176055902	0.016517849131659906	0.016248764966114028
24725765	0.016031341260576915	0.016035129954732937	0.01610642230416754	0.016447630686925774	0.01645992952901784	0.016180491408258182
24897639	0.014914651224191203	0.014858918442176593	0.01476630790213974	0.015248829948713521	0.015207100483175796	0.014901629301363338
25068242	0.014888286692194252	0.014912387889093492	0.01444571331087197	0.015316716279198702	0.015399043200040128	0.014423561487481827
25265327	0.013935753953278418	0.013909114957635325	0.013818810032295377	0.014314426950600213	0.014326840077014347	0.013754023757232413
25450258	0.014231913839456725	0.014228792923364403	0.015083079934549284	0.014643017676385761	0.014628375802233263	0.015147856913943058
25568000	0.016402350780523302	0.016283945059351688	0.016720945077433044	0.016837249147165192	0.016787289452210027	0.016667511928448526
25700963	0.01591205144731804	0.015886286992829637	0.015420307531766668	0.016281766679573206	0.01641323335936706	0.015837844314437285
25835514	0.01647791095023561	0.016380585683757453	0.016082617277536425	0.01684264453453648	0.016959816347091986	0.016169629966278732
25961790	0.016066175774701586	0.01596709964108452	0.015314038829804436	0.016864346868623488	0.016791500345073634	0.015840144065548442
26098485	0.015145571214714956	0.01494546189094712	0.015087612708423162	0.01578829501656446	0.015780585047268144	0.015535293870800217
26236343	0.015741270600110064	0.015615234849660821	0.015697379287980553	0.016454583403426003	0.016425572655619985	0.016075254098396403
26362556	0.013586680614261758	0.013499448865048077	0.012974370876858146	0.014354312417116618	0.014355142857148295	0.013614094633268608
26495488	0.01393483517084824	0.013585941400758653	0.013539873363314827	0.014621569974095184	0.01462275335673175	0.01418771974387284
26644533	0.01455605398204929	0.014464276468672708	0.014638628256901995	0.015891767832997467	0.015908572550687165	0.015227263065210996
26792095	0.014736205293004252	0.01465216775769863	0.01447090725889327	0.016110327085198654	0.01619762224940213	0.01568185195282817
26943607	0.013779548869611519	0.013649124986648217	0.013716361397248356	0.014814107453983824	0.01487965588262362	0.014499864680117427
27097652	0.014601718220447665	0.01460119200371558	0.014379546746316241	0.01559185971144293	0.015670404071712565	0.015559482610765308
27244556	0.01523834157228343	0.01531519744312453	0.015024990113362733	0.017162129609242287	0.017132364732102657	0.016599666455770108
27392870	0.014953820809309034	0.015019861959225639	0.014860925402361263	0.016143461096153975	0.0161673134810665	0.016056607991607866
27536871	0.014968854069360684	0.014939779065947059	0.015276451842267896	0.015587056296412384	0.015605586556899356	0.015692369194836835
27667676	0.015540260779682466	0.015369372857881251	0.015448240560938754	0.01636099247136586	0.01627715709486993	0.01605760600604771
27793123	0.015692566384088277	0.01566105759127551	0.015550382507467915	0.016335511178043015	0.016378512823152627	0.015869925863948593
27917714	0.015925732912920567	0.015925644382960204	0.01604135637425814	0.01661392134575269	0.016681800110471177	0.016525519274268166
28038234	0.014254581275121598	0.014198897744863125	0.014341151338342361	0.015099398469935386	0.015122670248444119	0.01490988804104378
28176392	0.014028288350911109	0.01378987159041475	0.014170494508299509	0.014586944781765592	0.014712800528013586	0.014485006811600733
28337442	0.015908211868256025	0.015370336434920258	0.01566623033317172	0.015642817797456784	0.015953198019427774	0.015593528450886322
28495878	0.014839864272232437	0.01458162073972127	0.01406005724720705	0.014387607846701057	0.014806616930645654	0.014000277216002133
28640813	0.013098658123190684	0.01291485717543276	0.01356241749048665	0.013531148355166629	0.013790183726246824	0.013249149262664342
28781192	0.01565923096147348	0.015730692188727614	0.01653011203165626	0.016152555857740267	0.016410583555020595	0.01571970632343791
28922034	0.014197912923964546	0.014028762358699943	0.013590859263210575	0.014818579332552444	0.014917298186788696	0.014513990812914785
29068321	0.015401996026703262	0.014989154876642501	0.014351929464334794	0.015938622050358273	0.016061550700732133	0.015799544653207705
29223511	0.016478888586618667	0.015837891003450663	0.014624716867952569	0.016278471572980742	0.016784603832097022	0.01630940189079248
29645335	0.01712483465475934	0.016784019128979883	0.015703107781236493	0.01708977512082851	0.017384685403755786	0.01659391592456009
30056592	0.01466198650656109	0.014587797625552143	0.013770335860318141	0.015662879851905467	0.01565931352021758	0.01505810940547941
30192855	0.014702397603377541	0.014662099284851363	0.01425883994631966	0.015363785725930093	0.015557780298528855	0.015414326581717664
30327167	0.015445621964629425	0.015171582480698213	0.015066664612729819	0.016197783274856305	0.016305145061172845	0.016080194554872248
30455349	0.015501916846454297	0.01534326209518453	0.015143688734606853	0.016524928024444257	0.01648141103092157	0.01629713824903588
30579960	0.01639637374568302	0.016316957258520275	0.01615591466434885	0.01694694281459678	0.016919791938263002	0.01661462900240429
30706921	0.016989513786901153	0.016890453593332293	0.0164336842267681	0.017502594349880402	0.017451465413246565	0.01699986923714043
30844365	0.014881970799408105	0.014855190499155608	0.014090051252621754	0.01548635761344132	0.015484725491401537	0.014801013898533229
30975799	0.016085392328934522	0.015978733538330188	0.01598613179057323	0.01671589750905059	0.01669665709112275	0.016447436346468735
31135884	0.016946436499335724	0.016703526424670222	0.017519389378841316	0.017548588087789134	0.01748450692612733	0.017610647952066485
31330895	0.014542697195428465	0.014406699929022129	0.01447925438362146	0.015000586929332926	0.014919401448215337	0.014832071183648756
31496033	0.013844407453960832	0.013776313351824767	0.013553904231464001	0.014381024167725942	0.014384947885651216	0.01399735410136847
31643992	0.013576329052664962	0.013593569794968983	0.013467032088412085	0.013967861344344096	0.01407277023600879	0.013881005760834921
31851974	0.015810636584670586	0.015842567220995075	0.015071048516861038	0.01604859632468352	0.016199464719787764	0.015609775113491682
32047443	0.016789018317917022	0.01688464863451284	0.015800672755899612	0.016951497856623546	0.017115783797392346	0.01651972252608612
32242864	0.014916249485456527	0.014938785523175162	0.014117936849123354	0.015502197435807713	0.015549207712588425	0.01495763121668756
32631107	0.01935122286735055	0.01935028625823321	0.01913168351428667	0.019643478388200398	0.0196818034243911	0.019464714603848854
32958823	0.01755867581140206	0.017463345924426978	0.01663894075165846	0.017768235659737844	0.01776889527173975	0.017150135891297897
33117557	0.014436690021156783	0.014440880538077747	0.014152756277190615	0.014949864350882643	0.015016568146872467	0.014609867482558471
33291745	0.012985355081140458	0.012963505023952094	0.012300347941666092	0.013606416742152674	0.013603170352708464	0.012881190790514956
33458180	0.014450086614285774	0.01449933562804974	0.014682407513923943	0.015003062388017829	0.015076132700036254	0.014943976755405338
33607539	0.016707524698922917	0.01669567851106247	0.01664534005762721	0.017054845026678755	0.017073186981820948	0.01689378522950449
33742300	0.01640982247098395	0.016324517574474104	0.01590942820397058	0.016826649395483496	0.01677821341170531	0.016492016565848536
33907657	0.015379453125809807	0.015321496179423978	0.01508223140818395	0.015898445025668444	0.01585832270904515	0.015502165652235314
34102717	0.015749465238143495	0.015752643292775845	0.015142052464261478	0.016388836254622428	0.016371993506692797	0.01587103996537851
34282563	0.015522381409915038	0.015360513409920704	0.015276977071406225	0.01602327450608992	0.016001270661296894	0.015438512816304503
34441234	0.01381790729221372	0.013871359817901444	0.013772981228577326	0.014054467428256714	0.014146308751289307	0.013757709194531866
34605740	0.012850348894773623	0.012881348896287403	0.013114165594775145	0.013139716999351037	0.013192698909727655	0.013194226959746383
34764439	0.012467074572267279	0.012413915010927284	0.011943056242110166	0.012624366074618337	0.012633345389698998	0.012174826376158339
34901246	0.014117564838706426	0.01405871768457469	0.01398511680150005	0.014442146635866416	0.014435833714788031	0.014366705986106718
35036503	0.012813050851171834	0.012836159973578844	0.012623348383618073	0.013409334123760696	0.013450012043897463	0.013447176630722884
35168004	0.01418503712426093	0.014082523516681997	0.013371301845961811	0.014923926968437131	0.015074036357670515	0.014576623744539573
35300410	0.01280731510378835	0.01274435721969744	0.012552574293500929	0.013184604165614398	0.013192163383249206	0.013120290993609101
35442908	0.015637820139576857	0.015612325236485536	0.015318862151621938	0.01589736771827994	0.015881921042977917	0.015695201777382338
35587491	0.014476844251898229	0.014480422579788894	0.014555832578029913	0.014768765603318202	0.01480638613191744	0.014737481666783188
35755860	0.015023435090916661	0.01496445783157971	0.014744532009113555	0.015181982134760585	0.01514640438356709	0.014919125908611117
35943320	0.0144025943467222	0.014300737158824352	0.013924951611830733	0.014736837615351607	0.01467413592957509	0.014266023729898544
36096769	0.012978282645905313	0.012938395132108127	0.012560920746998586	0.013042531366669741	0.013046103624450626	0.012548763524270857
36240067	0.013831692608897602	0.013811452441194784	0.013509423787960616	0.014138361911077382	0.01421192885751783	0.014077569881854142
36394198	0.012775131341276075	0.012868277333243588	0.012714679532566485	0.013077436249978225	0.013197724453522726	0.012937850383154025
36591400	0.013976462790908176	0.01397082596493112	0.01362398863518831	0.014252041275169549	0.014261963976805849	0.013925005357980995
36797764	0.013055823585062519	0.012974381544956348	0.012522076241506832	0.013666039395887532	0.013672449998450747	0.013269944302074848
36946185	0.012202283768002881	0.012173151445424584	0.011683048916509745	0.0125759552679276	0.012597495741567094	0.012195934729863763
