	GM_F-An. coluzzii_F	GW_F-An. coluzzii_F	KE_F-An. coluzzii_F	GM_F-An. gambiae_F	GW_F-An. gambiae_F	KE_F-An. gambiae_F
11113930	0.015473973313656015	0.015017120345117123	0.013691505729462723	0.0158116029383086	0.015371308654194856	0.013550558337349953
11323447	0.013466429490347471	0.01356438315073956	0.013000074433350783	0.013705759733688089	0.013786282641845686	0.012528420858448356
11531621	0.012931020148495105	0.013020900381863052	0.012054204086890678	0.012913696333850228	0.012918281733158466	0.011200134743245289
11731479	0.012632714874564153	0.01233575109477817	0.012297465130293997	0.012977060225957278	0.01269345726048153	0.011506273326749882
11871755	0.013759985636013498	0.013683400326336075	0.012975347498909705	0.013579961063709768	0.013820594770986997	0.012144653342282482
12022072	0.013828834874892284	0.014273994445523757	0.011938225942170528	0.013565674511480632	0.014442333762364866	0.012212822730217383
12181603	0.013395153692495299	0.013440688069590565	0.01300186241303671	0.013784836858432736	0.01418464611359951	0.012703180090815567
12350683	0.012430659705500882	0.012335534352106822	0.011891461794139871	0.012483253238505194	0.012491325717605478	0.011485697318917345
12503053	0.01295328260792186	0.0129521517591588	0.012877899631476638	0.013312988898793069	0.013323400878581396	0.013152285169103934
12643743	0.012226703239858014	0.012178806460656727	0.011985066009998218	0.012769657667546255	0.012787319145756839	0.012255382486289627
12799237	0.012151733590665447	0.012177764307899868	0.011870589971800845	0.012297679102463013	0.012341184025524954	0.01184399047338939
12966743	0.013832475186196255	0.013771211498050525	0.013548060098996452	0.013689579470614317	0.013822195405583156	0.01323477202371836
13142653	0.014076951447560599	0.01409847594883576	0.013442619518738616	0.013916693432044035	0.014144318829494918	0.013587173465042035
13300287	0.013226769986904122	0.013173240278572225	0.012559996863076354	0.013481880815533214	0.013641601803787266	0.013109643371592284
13444310	0.012307847119154471	0.012320905414357174	0.011457937916778758	0.0123707976562274	0.012469007968100873	0.01159846927248438
13596951	0.014264757833364856	0.014198658814961629	0.014285379120771366	0.014237974474750116	0.01445936903242674	0.014049322198654249
13850920	0.014746360681501397	0.014818766384145724	0.014565073501865502	0.01482360758201975	0.015016731287012025	0.014442194452074814
14091724	0.014571698960570907	0.014547932665751356	0.014194611025872182	0.014744710472421244	0.014882404324428201	0.01443561735783124
14226125	0.014979408214441705	0.015028063544887752	0.01469053389937325	0.014959653114621397	0.015097681830321598	0.014652196798504819
14366440	0.01438543215148383	0.01447306047385988	0.013899843703257178	0.014367712463777141	0.014650086383418198	0.012697311864269704
14540160	0.012623442454125692	0.012642544872869527	0.012488132534027481	0.012958472785173794	0.013098418364008844	0.011708869263230915
14712295	0.015875910656704476	0.015693273149031895	0.016414744788472165	0.016262461822812473	0.016198494485052492	0.015553494333456602
14869822	0.01683073460021863	0.016807916537970476	0.016773509292281427	0.01745818829659652	0.017357245949410592	0.01656655187495754
15028764	0.015606565700403014	0.015593954674522938	0.01616788592167257	0.01541822838730668	0.015491620397868848	0.015118916576297424
15173299	0.014391621338672972	0.014231055187809705	0.01440382263899415	0.014545162692629418	0.014286845963552846	0.013211561461646789
15319776	0.014067378814914907	0.0139258481379216	0.014104761977013443	0.014679360814600435	0.014769152653782699	0.013794308715991915
15497760	0.014866008905134008	0.01485537896518894	0.014858582170344269	0.01509514010211033	0.01528569909933116	0.014397469512450321
15704440	0.015060769885609957	0.01498344273926715	0.015280640017188108	0.015511365958215853	0.015717832892266807	0.014677316693718542
15956721	0.016237263933390627	0.016161080695666793	0.01579213774785157	0.017282757338469974	0.017202148526006707	0.015675802930447083
16232884	0.012437350359183452	0.012448911674937408	0.012507300734789898	0.012887324831213734	0.012899378825577474	0.012357670953045836
16426339	0.014084453384619769	0.014094771779965336	0.014214625212033923	0.014756706946984555	0.014757731922303615	0.014477320062079305
16564696	0.01587583073882543	0.01580264832380709	0.015635585123524497	0.015989468837087736	0.01608309771160137	0.015366006246146684
16704912	0.01590098502507134	0.015906290456241076	0.016128640695123327	0.016453843211750717	0.016650950957520803	0.01605773977490991
16834673	0.014789454000684663	0.014658500469521277	0.015234939911570246	0.015581446973584946	0.015528975204381327	0.015234550521130855
16958105	0.015008946325586225	0.015049143890451028	0.014945792278477556	0.015566509473403769	0.015601656636541682	0.015292689229140692
17084496	0.01624867525950238	0.016200642253969166	0.016030229310417036	0.01657504389307713	0.01665466261099496	0.016103452055945114
17216379	0.014769829500774954	0.014774569537208836	0.014578313080766157	0.015093451615743238	0.015167341246269452	0.014693377899211687
17346167	0.015146576824011502	0.015160042138122621	0.01508588512249265	0.015714236982534633	0.015756597125729837	0.015435898049211921
17487327	0.014722817304502879	0.014601283031348927	0.014080180901525133	0.01538797344484332	0.015445413193810428	0.01432812562771016
17647649	0.014514227783128837	0.014431516608965942	0.01482123392052234	0.015286309585946846	0.015324343990926598	0.014184601645319365
17809081	0.013455450732389863	0.013391357898279627	0.013445339331305073	0.013866910279815839	0.01388033778738344	0.013673952617200875
17983937	0.013644833536382335	0.013649783217102565	0.013318584567876377	0.014167235676485396	0.01419948243492262	0.01355391064680774
18153094	0.013684747741512144	0.013677827294220476	0.013739942963281782	0.014059623272050358	0.014116049864982754	0.01376460601339154
18292162	0.015043905606711873	0.014897917445456628	0.015052001517367021	0.015477770312539357	0.015453089782076304	0.015187268995871023
18419682	0.014422448665767805	0.014299379516331047	0.01434400737490819	0.01474680946146125	0.014793175194918263	0.014574213620365213
18541555	0.015324117144158537	0.015243643904440694	0.014983245884247279	0.01579030627702654	0.015785771487831734	0.015353763931621809
18672926	0.014920292279424534	0.014857775070589286	0.014853922174240468	0.01544996939879538	0.015399237216533938	0.015089064782146546
18817740	0.01450915098365479	0.014507437338674623	0.014286827900233086	0.014889459591538081	0.01493144803707764	0.014355297843014009
18961827	0.013801717483164166	0.013773063981207	0.013490186121432763	0.014274707933058337	0.0143309957907546	0.013415197155963983
19108916	0.015317756705130577	0.015319206677520921	0.01491894121729351	0.016028481945827015	0.016043106782764844	0.01501866413044357
19256153	0.014905716045155502	0.01484848026415584	0.014771101976557179	0.015471626573525337	0.01546757149646066	0.014880647072248728
19391981	0.014331959409287135	0.014384717256133281	0.014416154484935275	0.014949283367989164	0.015000703508630916	0.014843811815429774
19527442	0.0143948670308105	0.014335065237994262	0.014029430178047197	0.014659370782643514	0.014618941302417943	0.014137433154604414
19669893	0.016323928828206956	0.016219294099969292	0.0160425837395935	0.016581354870802503	0.01660643625806742	0.016191139870214182
19814110	0.014544966539164665	0.01453346847748636	0.014224363595056022	0.014937866734496697	0.014976931979139903	0.014363712668193591
19975983	0.014809968849565966	0.014842916328702835	0.014711838491549563	0.015077450709922205	0.015132014887064511	0.014807092787486306
20137768	0.013487748220305185	0.013541690828710233	0.013566100820071213	0.013801452167559177	0.013866786208078264	0.01331746163365424
20350798	0.014015260494635536	0.014001338499923417	0.013658116244840196	0.01411078407924098	0.014113614356444247	0.013450531395350906
20569888	0.015265640937058322	0.015216017983446333	0.015241369375358945	0.01565573933100705	0.015617503835077068	0.015352640823912054
20724749	0.016059913142662096	0.015974323721610634	0.016150035556022967	0.016414011326981	0.016481358428464706	0.015820450284881982
20898511	0.014437186320233315	0.014370348612945828	0.014818878316924619	0.01498832293943027	0.014950364474706523	0.014840352298759922
21086502	0.015677617852568625	0.015711135361543314	0.015670736000751084	0.01600575619150485	0.016107096607028602	0.015291934767029638
21251936	0.016904334594983087	0.016890460077166044	0.016990596118698582	0.017266436531168425	0.017307697228857877	0.01684372479896746
21406189	0.01453015588946166	0.014514803744643612	0.014128388675460884	0.015026630303263374	0.015054095258501977	0.014467966582614693
21579720	0.01561416460095018	0.015482988988745214	0.01537864930209275	0.015979654390781577	0.015949335138263736	0.015441333409126928
21753238	0.016040668736342658	0.015974428006732187	0.015432339150956018	0.016452730352413125	0.01645249264682141	0.01567460856194826
21943348	0.015202227481889152	0.015207532658183837	0.014880953589467744	0.0157972285338603	0.015862506051539972	0.015066885989013299
22129189	0.0153406961836364	0.015419241975373607	0.01505855688682063	0.015881578121094718	0.015942836534251673	0.01543071750306871
22285256	0.01626806229801043	0.016261037780703928	0.015741105473639997	0.01661147690318918	0.01658727249677252	0.015863885395342798
22451457	0.016713265044070565	0.016711975501058556	0.015776697632313402	0.017094223430870966	0.017071451784712036	0.016122548511256447
22608837	0.01750847072060925	0.01748564569094768	0.016632844500627995	0.017844816828051197	0.017821890357572444	0.016846620949633174
22764553	0.01651234631740653	0.016494973982213793	0.015573868452900297	0.016692873137661712	0.016692865354070982	0.01578436910276587
22913597	0.015171180394349296	0.01519472720952602	0.014789805558732206	0.015321591011651665	0.015358864035781199	0.014909915944111868
23066483	0.015394079391626809	0.015395211415270138	0.015201611583909076	0.01547243385343196	0.01549633773909625	0.015162744629269077
23310433	0.013226615415433712	0.013285524211356555	0.013356465658067184	0.013109019927484086	0.013152820392857667	0.01319329938473027
23552164	0.01374655909930522	0.013718204981980585	0.013510662739359889	0.013682006929738557	0.013650366382934967	0.013377765722786136
23709819	0.016658074434115697	0.01662898089853346	0.01644796082546869	0.016644454033138807	0.01662022179448835	0.01631059097696967
23891404	0.013522655093665539	0.013561701396467033	0.013298753319470814	0.01375215849004149	0.013807078648287743	0.013370173673164431
24076108	0.015033114231960378	0.015059706239241568	0.015239903294835174	0.015372525244292376	0.015419670232644846	0.015325032446107738
24225916	0.014451030884725779	0.014506265970285367	0.014427187077348917	0.014682613373197834	0.01474206888050868	0.014543228040203164
24395216	0.015515994857773876	0.015529358764134192	0.015369051856229271	0.015797247745970012	0.015837240972454942	0.015386386696251602
24631166	0.01453926695333008	0.0145308494727252	0.01422087949023808	0.014691389893297676	0.014689286100699504	0.014247468224648096
24842921	0.015535036138572	0.015618161162776182	0.01496662751999307	0.01600555730579071	0.01615526220362382	0.014849193467374067
24979402	0.014688837746396616	0.014712601921716568	0.014153185446189728	0.01497868920077308	0.01501997480103606	0.014411492781984812
25125657	0.016193192681510468	0.01622524257859363	0.015684485606231487	0.016996271939081462	0.017127729123153555	0.016241106889995447
25290583	0.014884952635586974	0.014910320519079761	0.014744029311930968	0.015368612077062119	0.015459289939858036	0.015181887355188817
25485258	0.015208649389160618	0.015099440591562997	0.015068766733950202	0.015645514943491288	0.015564389231703618	0.015454615210587844
25688550	0.017885437006985746	0.017866779322533125	0.017907427883186996	0.018308304681265944	0.018292919102056156	0.01825976690136116
25859813	0.015939824784690994	0.01595560435123678	0.015424752667071415	0.016346331124807597	0.016386846992698555	0.015812949577604395
26012922	0.01586373680123716	0.015899095689948368	0.015386246857208189	0.016087291086017714	0.01616249782931762	0.015706223974379648
26169219	0.017252353498098554	0.017266367987780903	0.01683056739139999	0.017532441655698554	0.01755659105169866	0.017117492471533775
26327904	0.0154880340268904	0.015488922985561392	0.015357756490406427	0.015759002393661684	0.01578224600075005	0.015591112171428067
26511559	0.015836050192251483	0.01591172207913191	0.01587606849827225	0.01606557887320695	0.016166018966313627	0.015834234607771207
26688970	0.015959189494654785	0.015885155178222123	0.015818608051285994	0.01623284731629595	0.016172564203540893	0.015771222744502187
26873706	0.014723882756405585	0.014695385462202185	0.01505252888757471	0.014674296590595666	0.014821014217607622	0.014789685266123672
27066084	0.014365564505982772	0.014333029298256554	0.014285273743514966	0.014628601169479317	0.014631522561883657	0.014251590387495178
27223265	0.015222047223682339	0.015216079246031545	0.015047238131656681	0.015454181758566825	0.015480206766446137	0.015097843223782895
27364134	0.015002573637760261	0.015002071961501271	0.014978342409708346	0.015311724907207166	0.015339084017596429	0.015215244575251351
27495376	0.01618767197301024	0.016186637310041423	0.01575632684940046	0.016532665441391658	0.01657162792276727	0.01589817790597813
27639297	0.015246904424771128	0.015309340754060699	0.015270594885648614	0.015591719695994955	0.015653821074096436	0.015418347218122562
27783376	0.015936094939116945	0.01594529810502912	0.01588734196618712	0.01620610645045988	0.016239218255789303	0.015962486305810954
27926399	0.016153408367153742	0.01624400994716801	0.016165538706832912	0.016383561956103136	0.01648847854535165	0.016241167474428757
28083561	0.016451253179792662	0.016390429974522582	0.01653441504428076	0.016942295248275535	0.016951263375810616	0.016831871101150867
28243193	0.01699086037560907	0.017037021600513687	0.017165121302177812	0.017468935666565027	0.01752899246964701	0.0173377772713161
28409226	0.015404591150999156	0.015469742493327627	0.015487114178416566	0.01565007835829875	0.015778093834409188	0.015625977788240604
28593072	0.01643616558247152	0.016441880264570972	0.016495644301491388	0.016702953989386614	0.01671041845464602	0.016598903515011403
28777939	0.014666116694832943	0.014700963739957697	0.014834678731851937	0.015055435764366864	0.015098938824663906	0.01505785202825608
28939610	0.015564592767171755	0.01561299220427339	0.015457787157912064	0.015983661598843638	0.016036375081252704	0.01569795850629006
29108986	0.01571897681826613	0.015679754478329196	0.015660324375957765	0.015960967772454256	0.01596013404829039	0.015703654508713635
29290742	0.01634841740727006	0.01635042773039123	0.015907066092670133	0.01675334403877305	0.01676264180373608	0.016235925294471702
29446945	0.01663445163906662	0.016645196097777152	0.01675627881881426	0.016932702207057667	0.016993098072167038	0.0167152311569781
29584891	0.016468065895507034	0.016516629965964782	0.01650878346152223	0.016825163903067823	0.01689319389230938	0.016616347264009727
29715249	0.016321425566636513	0.016304691440559717	0.016055943857882164	0.016670247375164114	0.016648457377114827	0.016306298719761275
29846002	0.015845855313861124	0.0157611949996398	0.01592193226798809	0.016019572794660524	0.015974117644507943	0.01591489516705184
29998923	0.016234612660292427	0.016169202273478837	0.016009648152156334	0.016814246749873904	0.01675816891460127	0.016267604273314053
30163533	0.014588657856830691	0.014602737097143718	0.014532647756173628	0.014916263988467428	0.014941574697263255	0.014812646211540373
30310700	0.013914868803679327	0.01396130074931739	0.013762798919564721	0.014114291243457006	0.014185817259220895	0.014038086856383684
30451069	0.014977724324506995	0.014900976347747194	0.014450855946653542	0.015191485789079912	0.015132500486877722	0.014664813696041378
30597081	0.01462974651726203	0.014567428525740916	0.01395003066520766	0.015043323805334012	0.015020755729817654	0.014425075754170092
30746864	0.015117359788814781	0.015123824277749732	0.014763380950919818	0.015615642831413973	0.015615892792915071	0.015108004473172336
30890566	0.014681196708507878	0.014639986893086843	0.01451481015774254	0.015022517007241068	0.014993001014382584	0.014774568339037517
31063995	0.016167094869260053	0.016111845273262062	0.01613847496494312	0.016659451975658966	0.01664616982697293	0.016391442675079478
31258566	0.01648203040431558	0.016498293184691808	0.016360541530674247	0.016921307968160954	0.016984224541307918	0.016568901350878764
31412476	0.016111126741228936	0.016107779996421594	0.01543619320388685	0.01634155602099322	0.01636957368211884	0.015713071551585446
31549077	0.015373923225306764	0.015408189071727824	0.015008646884883637	0.015558645412450037	0.015621767085665145	0.015100903530546921
31698723	0.015399295384354845	0.015408126043096096	0.014926598980658647	0.015683069806446983	0.015721054873734947	0.01516360474282147
31858353	0.01542304601859968	0.01538302221850844	0.015066631632161306	0.015931291240069537	0.015998543813686313	0.015724460502039232
32032545	0.015342548599914801	0.015220673978338812	0.014518448277552684	0.015742362617282787	0.015679428807145034	0.015111951032962331
32211988	0.01763544569086049	0.017509300777611193	0.01637085297555722	0.017979588200015238	0.01795742584265809	0.01703394490982537
32371513	0.0160546906018274	0.0160241909933173	0.015607538170798553	0.016442016704327222	0.01644318516189803	0.015966413691772978
32512505	0.014333434367071443	0.014316796276045318	0.014033397755106666	0.014463058524617557	0.014430022266310773	0.014165366043487684
32646157	0.014865994343084186	0.014853845012762839	0.014726137150973208	0.015103327895459704	0.01509153679094189	0.014856404194917714
32786774	0.015108661176934433	0.015176317145675933	0.015102670346768394	0.015245516157531037	0.015303567747303714	0.015150548858065074
32937669	0.014718715234727084	0.014700983950994145	0.014730798445448057	0.014956169732889504	0.01496050044808801	0.014847103092933188
33096243	0.01493313400537914	0.014961791123983003	0.014824690581203684	0.014982852017020975	0.01505627172346308	0.01498037662004978
33259249	0.015084918372509791	0.014974230682681305	0.014625874140561419	0.015590903068421114	0.015533393405490162	0.015365369920254184
33416658	0.015441632262853425	0.015420808821940718	0.014748802741809137	0.015791876498756865	0.01580195737517798	0.015151514352938971
33579117	0.016514493035814877	0.01652960732391641	0.01595693704277715	0.01695903938689203	0.017035430603067052	0.01648631210134654
33740093	0.01594283440663885	0.015907766070251177	0.015471334333473799	0.01634869989557819	0.01634950284502507	0.015785698110415882
33884867	0.014705896494461366	0.014671124772578318	0.014647773029939044	0.01492609757972263	0.014912285274221459	0.014513883281909437
34021661	0.015604955771324383	0.015583355703991632	0.015303093736626647	0.015711483667504765	0.0157219087037764	0.015075893975283928
34170250	0.0161011871441302	0.016147219502644423	0.015127833880576353	0.01636015919096726	0.016441050132731155	0.015419491427651762
34321672	0.015996711032209947	0.01597524579521989	0.015550021712106994	0.016185072323775494	0.016196117563671054	0.01569414088234446
34460981	0.016479002914925555	0.01648176769804514	0.015452244695675167	0.016785625296719682	0.016813834025143425	0.01569949267806917
34594516	0.014209875160804157	0.014193627881144987	0.013985042436118611	0.01445125560451712	0.014474158638173784	0.014171169644761578
34727921	0.014809928556446023	0.014818982486422003	0.014480152481761027	0.015005588161553009	0.015023996631070109	0.01452544137267531
34876028	0.016246801865845747	0.01625262587923034	0.015658982041453242	0.01662682623318958	0.01665717025632602	0.015928173966520985
35032516	0.016794556425863756	0.016775984154716553	0.016558964183181302	0.017263073369272144	0.017284177840694945	0.016904341958863048
35188682	0.014230118251533084	0.014157111028963075	0.013548801443868363	0.014561767285151302	0.014545767610664288	0.013895062218331955
35341077	0.015592783811193583	0.015678247896025045	0.015103482261106535	0.015951692924999334	0.016076786919139174	0.015445026320341256
35481041	0.014822206951549524	0.014951885642126331	0.014528702075427061	0.015082144693101509	0.0152030708622787	0.014419958067545712
35626161	0.014983399047771332	0.015013048845936103	0.014183552418938847	0.015400367274032342	0.015433263798208046	0.014318362245850908
35785753	0.015660927191796566	0.015734976551613565	0.0153369695519782	0.016614304745514525	0.016694232634778438	0.015227486676921722
35930965	0.01648280345025569	0.016397530352468957	0.016597815902652593	0.01717764462399993	0.017199608943002497	0.016640023336118397
36070463	0.015824440462016656	0.015841640097504307	0.015429894922982235	0.01620269632292272	0.01619718649537474	0.015835131125991223
36240211	0.014614047240909768	0.014607507220471867	0.014128620516405765	0.014681227666255467	0.014718779355488798	0.014307293097324088
36502578	0.015961658023337856	0.015935000046874155	0.015564819335611624	0.016236842008221827	0.016252259116197907	0.015710597248507215
36753010	0.013961953497059025	0.013955674049100142	0.01384686452028048	0.014309463839343223	0.014320880448348526	0.014156673651249615
36900122	0.01530851094856152	0.015315050461375204	0.015046107584407926	0.01558217344849091	0.015566096395871464	0.015208201457102999
37034466	0.016900036154372973	0.016930669925730984	0.016075195837855428	0.017175206159141004	0.0172209691358308	0.016318483249536202
37188901	0.015630859288605265	0.01563996026998634	0.014586210915558995	0.015973938148634712	0.016004963642060163	0.014517793555885726
37387212	0.015058974010774098	0.015037422970595087	0.014468839484654954	0.015242667046606184	0.01522680425248798	0.014406134730391689
37584434	0.012132777462389704	0.012096747731137291	0.011607829651684392	0.012300764608200008	0.012276169485529387	0.011668031401838422
37735046	0.01442908644562588	0.014388505560530973	0.01399651118163067	0.014629451646526487	0.0146121042745735	0.014080375296888721
37882346	0.01686247961912763	0.016840111784208724	0.01714792221998423	0.017202694855566292	0.017223673854177748	0.016861566574805167
38036051	0.01413623050222804	0.014114354999498039	0.014141447161516246	0.014770850790532723	0.014803737699386569	0.01387861156750998
38188696	0.015348071812986171	0.015339369916327087	0.015091955237689886	0.015602123487071467	0.015616870772252723	0.014613559453526487
38337715	0.01526996750443069	0.015278996026272855	0.01510963291421617	0.015257023609941087	0.015318644238259375	0.014428496930591107
38479085	0.014987478937308642	0.014996851131346705	0.0150352258544343	0.015175723238319555	0.015195283695025106	0.01467237456671211
38657186	0.016000576085228185	0.016063381677935078	0.01609512032516088	0.01609166865519721	0.016183459615059306	0.015952151444526906
38828705	0.015774845472290622	0.015835624766134617	0.015636991306958132	0.015972683355111605	0.016061609387017423	0.015550908960472832
38963140	0.015373478055663267	0.015401692392347172	0.01547488258062723	0.015533830065828614	0.015577626257948868	0.015311680438669513
39115674	0.014447032528603269	0.014464760786289669	0.014524302450951654	0.014628849617786875	0.014671361150966735	0.014256082613341868
39259733	0.015248947369611653	0.015287158131379604	0.014912648224258827	0.015421991592940165	0.015495464376124526	0.014810907265271676
39378636	0.015829201380622333	0.015876404605732593	0.015953245630447335	0.01598395832594015	0.016030016918391014	0.015772548441623357
39494045	0.015859619815754594	0.015797982596232427	0.01568010170732578	0.015995761248588373	0.015925739784334654	0.015624798467588833
39632746	0.016453268024926884	0.016437970384223104	0.016380325328199632	0.016533891661281684	0.01654080323866401	0.016196579158089672
39771681	0.014019164481732701	0.014071028623625505	0.013375802659623948	0.014279637272650567	0.01432856468914982	0.013508871508128987
39892345	0.014359266340507864	0.014347320392351695	0.014112585046265192	0.014552094826973519	0.014544350140599936	0.014104089694083374
40016716	0.01565054882444133	0.015641324601006753	0.015090328619173986	0.01583701069407608	0.015846852876905012	0.015097815083310751
40141000	0.016710135780230836	0.01678235873093687	0.016459033857803562	0.016807105746275416	0.016897807220842793	0.016389204679868673
40260943	0.015664715441349755	0.015646140470879002	0.015844228294207847	0.01579904872541968	0.01579694916726072	0.015585379530825987
40382764	0.01471179217872939	0.014746951505920793	0.01478204933910205	0.014849872006942282	0.01489829258340131	0.014593299421132355
