	An. coluzzii_F	An. coluzzii_M	An. gambiae_F	An. gambiae_M	Unknown_F	AOcol_F	BFcol_F	BFcol_M	BFgam_F	BFgam_M	CIcol_F	CMgam_F	CMgam_M	FRgam_F	FRgam_M	GAgam_F	GHcol_F	GHgam_F	GM_F	GNcol_F	GNgam_F	GQgam_F	GW_F	KE_F	UGgam_F
3616475	0.009612466246132139	0.009485833333333284	0.01016288797302592	0.01010060176394689	0.01032638783846846	0.009845175107284063	0.009495059508086233	0.009485833333333284	0.010215090456806566	0.010189516666666402	0.009494013254777943	0.010106244644107292	0.010035023784354842	0.010215946969696944	0.010155833333333293	0.010213315089609725	0.009512682305910526	0.01029460858585852	0.010445208029273905	0.0097725	0.010194524514899765	0.010168402777777343	0.010415311547740466	0.010109036663806506	0.01006249338244739
3783957	0.009927855189204181	0.009916666666666565	0.010336151066283173	0.010347757847663397	0.0102708888591967	0.010056733817003763	0.010089571987481111	0.009916666666666565	0.010329600518236639	0.010416212878787625	0.009742651574798214	0.01037705185651348	0.010365128435517668	0.010284659090909101	0.010143479797979763	0.010433550960915222	0.009733182640483323	0.010277651515151446	0.010353306646531212	0.00999375	0.010426571703580457	0.010356180555555195	0.01027156657072182	0.010156330077147061	0.01020816585114104
3991456	0.00784172485112749	0.008096666666666615	0.008825513587259502	0.008843594791067768	0.008494480180890298	0.00821495363131551	0.007896792641398915	0.008096666666666615	0.008895335397500297	0.008900176449275092	0.007781287703387086	0.008803642560260212	0.008814112605110624	0.008688371212121192	0.008833568181818172	0.008774898079933001	0.007223844014291073	0.009008560606060577	0.0089214258126766	0.008025	0.008888487150612164	0.008795763888888584	0.00891697406352738	0.0077173901842687315	0.008790114516682176
4205360	0.006934992818053784	0.00664166666666667	0.00862104270553711	0.008609345180887358	0.008528918265471992	0.0071778420139062315	0.006724658465881962	0.00664166666666667	0.008748730021222308	0.008707766666666414	0.007033821434146372	0.00852792690181186	0.008518158033826372	0.008738560606060625	0.008738333333333285	0.008587707482409111	0.00661200309618103	0.008477424242424196	0.008901768143315364	0.006639583333333334	0.008839125000000102	0.00837611111111088	0.0093618082820519	0.00767683539546716	0.008261141518730504
4360712	0.006508809152316179	0.006548333333333334	0.007789908731236416	0.0077562657544145725	0.007264008857133615	0.006622329643135866	0.0066168209814446415	0.006548333333333334	0.007746159507858264	0.007663849999999777	0.006421991003995109	0.00781912521519419	0.00779590581898702	0.00780437121212118	0.007803999999999986	0.00782101446554823	0.0062627617974472605	0.007738143939393906	0.007611563474310387	0.00633625	0.007709263340263376	0.00768999999999979	0.007631536251460721	0.006599220916909014	0.007869188268516958
4502613	0.00779331142398107	0.007686666666666636	0.008298976660021329	0.00825777551829884	0.008220769694750643	0.007811706185806881	0.007710186730642892	0.007686666666666636	0.008257882091943915	0.008207658333333144	0.007837962332820603	0.008273030368604698	0.008287657810378051	0.008342777777777805	0.008251969696969681	0.008316656662724041	0.0077620883726547945	0.008247272727272692	0.008511148898674353	0.0078925	0.008222542532917666	0.008196111111110859	0.008488608736184521	0.007679062890803125	0.008307320333336267
4674503	0.008411345628117994	0.008499999999999938	0.009270598756651436	0.009212246550165757	0.009094793917959655	0.008576607372048153	0.00839125781787849	0.008499999999999938	0.009173970692793854	0.009195538509316526	0.008283365403887527	0.009264252625478692	0.009262204897814959	0.00903611363636364	0.009063772727272764	0.009294354442620886	0.008286259563569947	0.009164401515151403	0.009373375113238398	0.008502916666666667	0.00925340080971674	0.009133541666666311	0.00937588707245776	0.00857116878303177	0.009331063276587746
4847058	0.008087289865778056	0.008293333333333257	0.009097913987464026	0.009043352631720887	0.00887469383874349	0.00820103130707319	0.008074044088201253	0.008293333333333257	0.009100421462907734	0.009021392391304039	0.007993640143875267	0.009109861501169393	0.009092366102889089	0.008804861111111104	0.008909113636363673	0.009047955301219492	0.008005782847186912	0.009195871212121122	0.009235521958944223	0.00772625	0.009174192307692381	0.00910122023809491	0.009201451941940806	0.00820574649524307	0.009048546323109039
5225501	0.008238741065222014	0.00881666666666659	0.009425178230395997	0.009372824883996114	0.008806917779086362	0.007960823447322244	0.008434036470847193	0.00881666666666659	0.00949591893628899	0.009521877272726992	0.008287667860255626	0.009332016611713782	0.009262441860464831	0.009451000000000006	0.00946949999999993	0.009395308416358229	0.008203204205820627	0.009439704545454453	0.009481667754121284	0.008450416666666667	0.009455993589743689	0.009274652777777472	0.00948786810429947	0.00762827240939431	0.009554594924450531
5634252	0.008036544726632566	0.008334999999999908	0.010134380975506261	0.009928094374919347	0.009725693896880435	0.007684623331961464	0.007824592948998866	0.008334999999999908	0.010283611941929095	0.010204608333333066	0.008333403422936871	0.009915298527193854	0.009682066596194234	0.010331954545454542	0.010255770202020162	0.009757308353316054	0.008231294138899713	0.010266590909090767	0.010547498004580384	0.00855125	0.010294476944049566	0.009725575396825205	0.01051626312390974	0.00827637899395031	0.010470794653629082
5814701	0.007688522751935093	0.008233333333333296	0.009926803144042493	0.009847560866036333	0.009561610354186805	0.007371733981839663	0.00804145299575274	0.008233333333333296	0.010168710915483619	0.010159624999999759	0.007640317285045435	0.009705770881465993	0.009566330287928946	0.01025261363636369	0.010229371212121191	0.009807505050717064	0.007524217842070613	0.010071212121212083	0.010053990384615675	0.00800625	0.010136118252361756	0.009785763888888667	0.01005913932150884	0.008690877389762585	0.010162941728993447
5999344	0.008858160531140849	0.008827499999999922	0.010146586976820802	0.010065387511720134	0.009770904652435365	0.009012137577045764	0.008720467593593026	0.008827499999999922	0.010048498204453873	0.010106408333333015	0.008814741311079325	0.010081340362433362	0.010045046687807991	0.010276249999999987	0.01005420454545455	0.0100233691667886	0.008719832547449805	0.00998174242424228	0.009885105162170822	0.00957	0.010081666666666874	0.010189999999999713	0.010395305444278548	0.009347280260981718	0.010297346925051307
6170671	0.009319790053076106	0.009751666666666546	0.010299667171341512	0.010366454817158274	0.009969976753617237	0.00922633341456591	0.00949007067890519	0.009751666666666546	0.010391230318577218	0.010369416666666196	0.009455949659378798	0.010310504016106356	0.01033465644820254	0.010312696969696966	0.010476515151515054	0.010383495331411148	0.009050460822545427	0.010292537878787787	0.010333254703480864	0.00853375	0.010364033090783443	0.010281180555555214	0.010289168996752172	0.00931643502672413	0.010153572610852965
6341020	0.008619898015841357	0.008706666666666609	0.010409202782968053	0.010408460648147615	0.010079575315042418	0.008311836037020228	0.00880819877716869	0.008706666666666609	0.010504875239188343	0.010494291666666291	0.008650751056829916	0.010397838521440446	0.01041169926004191	0.010221553030303044	0.010217689393939331	0.010359349344889322	0.008669409662664133	0.010255977272727177	0.010449327196957464	0.008155	0.010473535256410461	0.010317499999999752	0.010347315196625068	0.009496657229674145	0.010452417191583772
6531319	0.00972518764828409	0.009251666666666592	0.010834984463374574	0.010933833724018668	0.010511331540498037	0.010249099082415584	0.009246035165240503	0.009251666666666592	0.010823579862922855	0.010823474999999484	0.009731664217187377	0.010916499353513902	0.010998359257021596	0.010903409090909068	0.010927083333333162	0.010766077321258513	0.009573249158248842	0.010812462121212039	0.01062173993570844	0.00911625	0.010824541666666953	0.010739722222221887	0.010690303979572388	0.010307618447425181	0.01077861275567689
6680373	0.008488968941844338	0.007906666666666628	0.010632118826191094	0.010606528589972861	0.010344823297170031	0.008990319985121278	0.007905042357521498	0.007906666666666628	0.010614917162439234	0.010592499999999547	0.008373204417071544	0.010705074888621475	0.010696211803534481	0.010397742424242379	0.010306666666666608	0.010160290239330306	0.008444906105075657	0.010361098484848449	0.010530141063797582	0.00919	0.01058281730769262	0.010457986111110863	0.010820831300607835	0.009885203992398551	0.0107530143737212
6808899	0.009229410641603932	0.008900833333333247	0.010859777343865234	0.010796965923106933	0.010846500186806333	0.009545115679810534	0.008770069556226974	0.008900833333333247	0.010899099841437058	0.010839118840579181	0.00926993833589806	0.010825728156598512	0.010908499735728931	0.010758719696969699	0.010300265151515145	0.010372207643304194	0.009115026535668275	0.010818712121211957	0.01109136757860242	0.00975375	0.010889055006930465	0.01100418650793626	0.01147503188800878	0.010286590747782294	0.010830612835405363
6931173	0.009669891153810903	0.009523333333333247	0.010586216864265457	0.010623228961556005	0.010830651652392106	0.009849676413967999	0.009317498527607614	0.009523333333333247	0.010649038896426644	0.010701749999999585	0.00974157529037542	0.010543643396542332	0.01057551847377383	0.010316818181818158	0.01063424242424244	0.010143482138213627	0.00965842773770565	0.010468901515151301	0.011047522213114338	0.00967375	0.010638352901484807	0.010862083333333071	0.011278773020858272	0.010304512028821999	0.010532592330294849
7082174	0.009515458238214935	0.009659999999999867	0.010380382893947868	0.010419212699249017	0.010228073630379744	0.00955900629267278	0.009675757632753752	0.009659999999999867	0.010544602337960118	0.010551372463767604	0.009389644122192932	0.010315587675456466	0.010304651162790304	0.01034617424242424	0.010563825757575633	0.010228760558892635	0.009285528476776295	0.009186287878787749	0.010545768629500364	0.0100125	0.01055087618083715	0.010462430555555255	0.010758746088575667	0.009568206195305538	0.010357816797332007
7258476	0.009892400455956737	0.009863333333333236	0.010661611882624426	0.010650350831559487	0.010528843350157524	0.01002237064200186	0.010071295358536311	0.009863333333333236	0.010662236544549519	0.010667817391303859	0.009752194952079745	0.010648360121974098	0.010610956659618968	0.010654242424242441	0.010758030303030198	0.010432628529348465	0.009617043359690047	0.010354106060605927	0.010690943613622406	0.009748333333333335	0.010688817139001765	0.01069479166666632	0.010582160759790757	0.010258708419834494	0.010909718585012806
7482835	0.00901750184349753	0.00941166666666659	0.009635451139929857	0.009628966400999679	0.008950547867416206	0.009086696363418256	0.00906003624160499	0.00941166666666659	0.009677631162369672	0.009693041666666204	0.009042029962383309	0.009648886013876309	0.00961780579885187	0.009546984848484912	0.009535643939393903	0.009714508958585555	0.008765340291489227	0.00958689393939379	0.009560327957181298	0.00926125	0.009654007422402387	0.009667589285713998	0.009572358696391146	0.007824996434628482	0.009584039404664684
7681105	0.008882900801167586	0.00908333333333324	0.009936878836882173	0.010030083154518624	0.009185481246481936	0.009160547542311959	0.009205429437738288	0.00908333333333324	0.010150974672093792	0.010095016666666241	0.008664788732394608	0.009988658733649774	0.010061358350950915	0.00952102272727277	0.009780113636363568	0.010005637402274907	0.008301883546397375	0.009645151515151454	0.010044108290986488	0.00873875	0.00997853205128226	0.009465347222222	0.0099222371172967	0.007674326446121735	0.009752705385461883
7812524	0.009123986612759738	0.008966666666666605	0.010173017291960433	0.010154987693389083	0.00934769275529254	0.009239000471450239	0.009125899955288145	0.008966666666666605	0.010172707333089375	0.010173741666666193	0.009051616094692946	0.010230351871706523	0.010206382135306042	0.009886287878787802	0.009927765151515241	0.00999915583062491	0.008959530747728574	0.00975840909090897	0.010201055346796098	0.00919375	0.01019805128205157	0.01006451388888858	0.010467310302057125	0.0077271142037210775	0.010029423468158044
7941168	0.009814220252090633	0.00978833333333321	0.010237059126288658	0.010244164351851203	0.009483772311805036	0.009828535409411584	0.009785941901409446	0.00978833333333321	0.010122935358173775	0.010203624999999543	0.009847740748841224	0.010254118741485026	0.01032271405919608	0.00998374999999994	0.01004109848484849	0.010114238390635289	0.009724343110592755	0.0102768939393938	0.01047977731583692	0.01001875	0.01021891666666703	0.010290902777777465	0.010489788489342384	0.0077143053506889	0.010203352508781873
8057399	0.010617637156941005	0.010519999999999884	0.011283867805740373	0.011246151586935914	0.010484669285405916	0.010535748004918126	0.010475253409345894	0.010519999999999884	0.011270660403728245	0.011262241666666216	0.010758630649198148	0.011297277344633233	0.011330171775898068	0.010854999999999913	0.010903674242424279	0.011184018307782874	0.010649164125531681	0.011100833333333114	0.011449294707598213	0.010945	0.011221157051282411	0.011110208333333035	0.01151252450003562	0.008730219237772232	0.011282097854117068
8189485	0.008923301098093108	0.009116666666666627	0.0092451434304313	0.009116077087615498	0.00881768733508526	0.009093755924464939	0.009037205710106801	0.009116666666666627	0.009191370057451628	0.00913714166666625	0.008696903627219704	0.00914640200078205	0.009110036997885445	0.00918750000000002	0.009094734848484805	0.009050632056616662	0.008712786476564217	0.009023484848484758	0.009915464516887408	0.0094425	0.009142493851138777	0.009170624999999715	0.0098900744673556	0.006946879173157485	0.009274231721606014
8447512	0.009268318335411046	0.009583333333333213	0.00994426978619521	0.009979287349809683	0.009045669451366456	0.009354280517443834	0.009352997484910355	0.009583333333333213	0.010073463434574888	0.010105191666666178	0.009209553703537411	0.009929048103492624	0.009928148973119421	0.009830795454545373	0.009905818181818196	0.009842806639944647	0.009038738037047892	0.009846287878787772	0.009864736254000857	0.00949125	0.009998563765182513	0.009787777777777479	0.009946500067227049	0.007518813402126194	0.009983714117106362
8730221	0.010578416176307228	0.010624999999999881	0.011325689114258655	0.011466932239617297	0.010281549442050288	0.010647133289092855	0.010672238982346254	0.010624999999999881	0.01153076227146557	0.011565416666666169	0.010483625986368839	0.011428869522035211	0.01142656025369926	0.011426928030302968	0.011410340909090842	0.011199616123223675	0.010451921066005586	0.011336060606060436	0.010969365288414783	0.010639583333333332	0.011386410256410713	0.01132576388888855	0.010710226901943261	0.009110344500742823	0.01139676964095734
8900726	0.010200803956728658	0.010421666666666527	0.010978655358659536	0.011056055242635327	0.010936092052539252	0.009954478042163099	0.0102317783975102	0.010421666666666527	0.011112995083462252	0.011116627173912572	0.010281373517747881	0.011015344588019685	0.011094638078172086	0.010872007575757646	0.010788068181818116	0.010733333620117661	0.010311919557925521	0.010787954545454382	0.011043104067460644	0.010275	0.011089088394062394	0.010929791666666338	0.011000912045531117	0.010730583449322165	0.010978975369517675
9071003	0.010726180308962777	0.01060999999999991	0.01152248774292729	0.01161397721218391	0.011289473505901797	0.010794914759077269	0.010648182176392655	0.01060999999999991	0.0115131509992645	0.011572272463767685	0.010774665216067592	0.011599840486244871	0.01160290776955554	0.011700037878787794	0.011742166666666515	0.011523530110690445	0.010657071438098147	0.011295075757575707	0.011277400027007856	0.01027	0.011563246794872252	0.011429583333332983	0.011272177457114183	0.011304007357486098	0.011502198866177666
9267837	0.010033033930260444	0.009632499999999898	0.011685207575584462	0.011619762697764184	0.012208500187065497	0.010833779155884474	0.009706839592910015	0.009632499999999898	0.011763431999203633	0.011660020652173548	0.009716290018262137	0.0116863503704818	0.011677185561586992	0.01100007575757578	0.011326098484848456	0.011386421248543123	0.00953062560118364	0.011267348484848344	0.012016143917551814	0.01050625	0.011738921052631909	0.01175645833333309	0.01212144844011857	0.01260656232253642	0.011626861665760104
9452225	0.010633690418443533	0.01077499999999987	0.012273682483088025	0.01227255414006923	0.011899043235411747	0.011236204875518076	0.010463089367907621	0.01077499999999987	0.012313330825293267	0.012215867391303821	0.010358384951717904	0.012279610992686634	0.012255273091910464	0.012638068181818212	0.012454871212121223	0.012212266156719666	0.010234523196160597	0.012081060606060475	0.01215249264108008	0.01081	0.012293218286100303	0.012082936507936258	0.012204162358923501	0.011481332738271158	0.012275264954659552
9601252	0.010624146641001381	0.010586666666666553	0.011576809986034334	0.011556172855955447	0.01153936236145667	0.01060529687704321	0.01043200783459009	0.010586666666666553	0.011459400532302927	0.011444216666666196	0.010723993369179698	0.011609231245618407	0.011625827621989958	0.011534194444444451	0.01153374999999993	0.011625383278909135	0.010698629895111745	0.011655113636363507	0.011831980706758782	0.01077625	0.01147623717948758	0.011642777777777513	0.011893413412424858	0.010971155380771409	0.011377298038025313
9748785	0.008343149115656482	0.00909499999999995	0.010885361542986154	0.011018022722032342	0.009822979848399048	0.008554399944108204	0.008822956687840321	0.00909499999999995	0.010992426503843942	0.01103600833333289	0.008037355732977633	0.010992611641108032	0.010977348331380851	0.01126950108225112	0.01113000757575761	0.010581044547317465	0.007704653852995052	0.010928712121212124	0.010103842836095753	0.007927083333333333	0.011067146929824941	0.011038333333333046	0.010333576935828176	0.009142133079475482	0.010988934625854511
9890290	0.009103442838671025	0.00915583333333326	0.010834802522979727	0.010899881805785274	0.01084404348321583	0.009267356266537732	0.009302703253616913	0.00915583333333326	0.010998180287373763	0.010977707246376344	0.008754757990934699	0.010908713843460855	0.010857350525962498	0.010949886363636386	0.010894613636363609	0.010506970806948738	0.008938281885310187	0.010720378787878742	0.010828909613729744	0.009085416666666665	0.0110262371794877	0.010956388888888596	0.010693263920408267	0.01090718540625286	0.01079195062375627
10019140	0.01163781436260811	0.011734999999999822	0.01319108903274694	0.013279347153851222	0.012934032623492514	0.01186896625364347	0.011931486127199355	0.011734999999999822	0.01325962138607581	0.013259717028984744	0.011459085822353563	0.013365736326299438	0.013323113485351437	0.013223159090909082	0.013159749999999927	0.013223149840929031	0.011176192101540926	0.013122553030302934	0.012689234786587785	0.01044875	0.013219530026991147	0.013294513888888575	0.012796883705402174	0.013259492516665044	0.012972289641303751
10165185	0.009922356404626824	0.01025499999999989	0.011072815946000104	0.011106681311381978	0.010906074095456275	0.010314586764144167	0.0102870152484968	0.01025499999999989	0.011141816747978017	0.011157492753622664	0.009472421282478587	0.011067364083555282	0.011040303911204587	0.011195416666666676	0.011243964646464585	0.011046870065433988	0.009465031157974329	0.010652765151515005	0.010971209833262746	0.009027083333333333	0.01116396117095668	0.011098888888888507	0.010796906249986962	0.010843039122642345	0.011231147142464681
10302288	0.010660062806564324	0.010669999999999832	0.0113935735727714	0.011465542330832048	0.011169134473212359	0.010809203764039507	0.010802908726872172	0.010669999999999832	0.011438215983021303	0.011473016666666065	0.010510579535291224	0.011445115666784831	0.011484200015100613	0.011370315656565697	0.011380795454545525	0.011373435872156239	0.01041782707368621	0.011292651515151327	0.01118668566556273	0.010700416666666667	0.011426589743590312	0.011331111111110686	0.011184108731312736	0.011109013864835765	0.011402091978998231
10440690	0.011784995887696837	0.011746666666666494	0.01303149426972921	0.012975419538712538	0.012614626868956202	0.011564939222171325	0.011944791582831555	0.011746666666666494	0.013156532123762612	0.013126776449274614	0.01178837107898915	0.013006818975509357	0.012945451902747877	0.012946202020202033	0.01277055303030293	0.012903133220869396	0.01180830519881888	0.012923863636363473	0.012891728007298956	0.0115375	0.013067788461539127	0.013102023809523524	0.012874034819113658	0.012110841013621506	0.01319666659395967
10593804	0.011599681380665645	0.011698333333333153	0.012896510445450758	0.01288494946776434	0.012773354173158486	0.011131355505101732	0.011669708553797163	0.011698333333333153	0.012942030772709	0.012902341666665927	0.011824631032088823	0.012899805002348228	0.0129162403284931	0.012802537878787832	0.012733848484848554	0.012818162665322227	0.011797810240772066	0.01307333333333307	0.012680571295842	0.01166125	0.013082868113414822	0.012957013888888546	0.012677042774099803	0.012895623246222543	0.012978213404167277
10732194	0.011949894466064061	0.012543333333333075	0.013444065759260432	0.013481905442111322	0.013146679339716966	0.011799284521198689	0.012267404100935455	0.012543333333333075	0.013456351859582312	0.013518008333332525	0.011940597127304395	0.013527286368853095	0.013531979890264403	0.013441060606060498	0.013223522727272712	0.013488817636769604	0.01168690232131389	0.013446136363636191	0.013230111931471566	0.012326666666666668	0.013447708502025023	0.01373236111111082	0.01291634344458453	0.013162805505493336	0.013482341977659315
10856110	0.01229774902357489	0.012572499999999806	0.014164599380236433	0.014323797748595898	0.013625362450859324	0.012632869579082806	0.012514767325322666	0.012572499999999806	0.01438950920223946	0.014409333333332585	0.011835397268003535	0.014254596065361416	0.01425726316319336	0.014580265151515117	0.014389646464646515	0.013989507736137595	0.012032565559404147	0.014296818181818183	0.013646139716634195	0.012623333333333332	0.014461910425102175	0.01415263888888874	0.013359337241878044	0.013667823227471699	0.014261624344692329
11000527	0.01174699603192316	0.011698333333333198	0.01454486307587793	0.014640097692847949	0.014285137643628975	0.012429302488540534	0.011767437412841255	0.011698333333333198	0.014723953120650219	0.014769849999999205	0.01122148559049607	0.014642504638655547	0.014665237969395062	0.014453808080807979	0.01427959776334772	0.013752062526809583	0.011315175809375284	0.014651515151515117	0.014252285197145373	0.01093125	0.014605371457490558	0.014697361111111189	0.01422508381088181	0.014357036390373746	0.014854777257740606
11150959	0.010287860137408116	0.010548333333333246	0.012869986345165677	0.012968856998886108	0.012469179607193551	0.010423728709595436	0.010596373424636936	0.010548333333333246	0.013039872960372281	0.013110322463767584	0.009981805554018668	0.012966528173843644	0.013011128435517641	0.012605318181818082	0.012519262626262533	0.012448726502245617	0.009960369575850397	0.012978106060605921	0.01235116599018693	0.00983375	0.013053337887989765	0.013130763888888652	0.012340984987255891	0.012717230236837292	0.013039782634236769
11293573	0.009803817472531963	0.009807499999999882	0.013241253263487074	0.013340110211380969	0.012596471101079601	0.010483948863786218	0.009927064616801156	0.009807499999999882	0.013363568866766696	0.013427725724637057	0.009245953204764085	0.01335890880484632	0.013289086378737283	0.013129431818181785	0.013344484848484849	0.013471919037510978	0.00919104320308614	0.013146439393939363	0.012523770000130075	0.00967125	0.013349660256410826	0.013237499999999808	0.012337627362227332	0.01277282238155412	0.013303102587903922
11452947	0.009171136555087321	0.009179999999999942	0.013589486149009478	0.013691529754547094	0.012718046193153861	0.009152852425276869	0.009315777179518692	0.009179999999999942	0.013694659852506775	0.013717309057970502	0.008982042850731287	0.013691814362116214	0.013727777484143593	0.013375145021645034	0.013503765151515152	0.013645756984301195	0.008961616225144221	0.013693356060606012	0.012706729294945375	0.009414583333333334	0.013772550719748684	0.013711736111110954	0.012733130306849366	0.012721120708176568	0.013704642238647247
11612494	0.008838438711852503	0.009006666666666602	0.012513982328110426	0.01254061700174646	0.01220165003076224	0.00860641777238202	0.009038630584159475	0.009006666666666602	0.01247700852381373	0.012490608333332768	0.008788785785875195	0.01257252805923226	0.012578222790869153	0.012869310606060563	0.01250658333333328	0.012514295477077721	0.00870797868012451	0.012469659090909083	0.012335025736416748	0.00883125	0.012474875000000463	0.012484374999999668	0.011995687849618429	0.012186315562633589	0.01267409561123472
11749189	0.010220395678560791	0.010441666666666558	0.013264459544513746	0.013407983629541613	0.012761760384786783	0.010818978795378801	0.010448876133666393	0.010441666666666558	0.013363696291270155	0.013381784782608002	0.009823682913477008	0.013334343958233548	0.013384620834591293	0.013314507575757561	0.013548661616161677	0.013456841087891325	0.0094822684380867	0.013608977272727354	0.012847316540792636	0.009170416666666667	0.013378420883941082	0.013461041666666427	0.012540197470046956	0.01283809411472948	0.013216798586370026
11864529	0.00874124906283004	0.008438333333333319	0.011582310571982704	0.0117390302769021	0.01085674155284172	0.009041039547807765	0.008701754359491273	0.008438333333333319	0.011758618110278191	0.011859844565216757	0.008582850688101608	0.011596884788019115	0.011693758305647197	0.011593083333333282	0.01165417424242427	0.011801801732029408	0.008424447316299896	0.011689659090909094	0.011278493286030655	0.00866	0.011828535848572337	0.011626597222221865	0.010755707978316454	0.010335185155223438	0.011686695441266848
11981126	0.008916023206269991	0.009034166666666583	0.011281778716531368	0.011382302228664033	0.01060913116939216	0.009485508640559023	0.00885641968477632	0.009034166666666583	0.011441986205336263	0.011433591666666212	0.008593789636369071	0.011307590418458574	0.0113368441147144	0.011337333333333373	0.011441795454545428	0.011406927664301583	0.008502977975204119	0.0114908333333333	0.011061471380665676	0.00804125	0.011452843454791157	0.011224930555555204	0.010776234598734856	0.009922127848275782	0.011272212078237863
