	GM_F-An. coluzzii_F	GW_F-An. coluzzii_F	KE_F-An. coluzzii_F	GM_F-An. gambiae_F	GW_F-An. gambiae_F	KE_F-An. gambiae_F
3122509	0.009756940983241005	0.00976454162690908	0.009772621929441457	0.009779855148861545	0.009774166328083294	0.009559300387889162
3274863	0.009555944798526539	0.009506354008091243	0.009361505234767977	0.009556224403059846	0.009508328673502603	0.009142076999015895
3433285	0.009677806567643886	0.00968669806354214	0.009473872970711126	0.009702078570637287	0.009710460382784825	0.009300552568862076
3568110	0.010190220069952445	0.010230309742674885	0.010027438344702584	0.010131586310905527	0.010179631926143325	0.009723202131602382
3710635	0.012005887418931648	0.012087626302206028	0.011928512543385105	0.011991859860125536	0.012076738534370279	0.011629841220106837
3856039	0.011374602459691586	0.01146665694025752	0.011127118558051454	0.01146730797797506	0.011555815922161455	0.010953408220539322
4007257	0.012033763184324602	0.011965005376273336	0.011743211134819548	0.012080868803866945	0.012005138394993755	0.011425266224310596
4149482	0.009639082012479405	0.009700338870014197	0.009352096175303502	0.009739102349461074	0.009802426481825976	0.009144335720361114
4277035	0.010221422848106603	0.010158254149501477	0.010136802832291724	0.010310676956268578	0.010254123726894495	0.009844494586691748
4410778	0.009909775160931396	0.009944204006096956	0.00970478849877622	0.010008689329727935	0.010050711035034512	0.009487745808116961
4545488	0.009650781961575629	0.009598630178138261	0.009467272387147063	0.009578364189306634	0.00954109239137748	0.008901510170099509
4693681	0.011776290491386553	0.011807109559535203	0.011304841520567706	0.01182660278083618	0.011852890899878357	0.011065004633646187
4847990	0.010308161608696607	0.010358524994676816	0.010199855650316324	0.010385237239919881	0.010447216692314316	0.010049069787476243
4984342	0.008813772304884355	0.008782780890615256	0.008637688676206822	0.008824766545902805	0.008788903354639924	0.008368548197730134
5115747	0.011053515492111955	0.01103030059087028	0.01079024888209943	0.011108903070179778	0.011097185507970833	0.010664829085833348
5253014	0.01249370733790033	0.01246323933113053	0.012193227897321912	0.012533077607882007	0.012505507429453963	0.01207004689550676
5388430	0.009468812961721185	0.009449799568406275	0.00919136129996082	0.009516336455506667	0.009499469996616421	0.009063520267223627
5523941	0.010201452250786277	0.010186224308000761	0.009681380900699917	0.010219751711075245	0.010203149421878315	0.009516600932005966
5660545	0.008894591888196303	0.008910093525054057	0.008899937479326096	0.009025152050529617	0.009038268747608108	0.008770743807405347
5791032	0.00852917806154183	0.008517838501358755	0.0084858185781306	0.00861221745995853	0.008610360674010189	0.008370436196603506
5923384	0.009061033809136513	0.009072527173534461	0.00878938129889086	0.009134946046623378	0.00915812002503967	0.008614908663626188
6062683	0.012429878225223718	0.012434038819309153	0.012344533197540598	0.012518329542301521	0.012515538339085211	0.012142274643751505
6219308	0.010677706059077157	0.010708840279816957	0.010503249294157826	0.010696742747250933	0.010727310181931184	0.01020405359291929
6385922	0.01116726020060252	0.011140447532240172	0.011476980568442055	0.011351082553240811	0.011334197310315144	0.011397288054069213
6547241	0.0130190551217203	0.01301757594741364	0.013054373765485607	0.013045872910114062	0.013063597646611545	0.012717767318796999
6704069	0.012681470887807864	0.012731846342591661	0.012358714295112434	0.012670780558017646	0.012764824111848623	0.011859013008764052
6854687	0.010704432457514417	0.010688539423147958	0.010591993461538414	0.010784714293431998	0.010780154956842987	0.010253307697662908
7002523	0.012398249007067886	0.012440698287148161	0.011974942736947127	0.012429752620642873	0.012478727562568423	0.011650334556052605
7140940	0.009720787269568935	0.009701887984198505	0.009528493557141367	0.00980514388902864	0.00978751998918311	0.009383865978565059
7281607	0.008489580823696274	0.00854571422238518	0.008439706539082648	0.008565764204631808	0.008634618863065595	0.008375148094621688
7424241	0.009399968309410933	0.009387354809847943	0.009317611365379782	0.009434449562307982	0.009454328965624561	0.009115108593883724
7572394	0.010024938298391635	0.010012989896518667	0.01002707189623547	0.010180477669578074	0.010193221138303975	0.010000692127307795
7728532	0.00891802073008598	0.008863592088965653	0.008757147692538908	0.009101900145146455	0.009057815742493997	0.00841446540606819
7876500	0.009155650227435365	0.009138198145017967	0.008915747795892983	0.009231986702574992	0.009213421982231192	0.008805661311955164
8021517	0.009130724280177029	0.009076569383594283	0.008860037997264992	0.009145068644310129	0.009107869900375248	0.00864682434839037
8169714	0.010395577497944933	0.010340500345860433	0.010158682936576341	0.010485355735325051	0.010442658232350913	0.009906110991796164
8322577	0.01258122527640502	0.012558034881298936	0.012282158275466077	0.012685479911542319	0.012647975529869179	0.012155502687369197
8470646	0.011915421703431068	0.011999712930225719	0.011577055064150962	0.011896998063606792	0.011980269872568526	0.01120789947722837
8620766	0.010519458630715944	0.010567519291824985	0.010287288202321833	0.010716761616017374	0.010772811802497537	0.010093429866713475
8768142	0.009798093793456098	0.009808302904242075	0.009575604123781372	0.009895284680307101	0.00991140127562182	0.009221471092045292
8912382	0.010772861913587875	0.010809156877472019	0.010060737436516344	0.010827779904368904	0.010882004181022855	0.00979776939620183
9060041	0.011383481915483837	0.011424408615407274	0.010919474417464678	0.011538613167117746	0.011600133367121037	0.010623473354440248
9203379	0.011061074010313709	0.011123712448847311	0.010438478404402658	0.011143179356363898	0.011223782187782442	0.010467169787663952
9357194	0.011987782700457016	0.012111008694765547	0.01158574270804487	0.01214353908091307	0.01228075841385198	0.011477456087151613
9510059	0.0098942437875062	0.00990752615644082	0.00960758370502501	0.009983825395102355	0.01002031407800035	0.009405640919920584
9654192	0.010031894618565348	0.009922008784659504	0.009790049455870274	0.010142967566994251	0.010035988489833142	0.009621881348684807
9799693	0.009562928605036112	0.009591452275279308	0.0092172019741551	0.009746745901639927	0.009774272168860435	0.009162198231025341
9938736	0.00943632109087965	0.009415225925259995	0.00923488771949403	0.009556259294584615	0.009559678424780484	0.009292798962711832
10077488	0.010542647940595212	0.010517483294109025	0.0104886271321664	0.010755020855686394	0.010771861671144434	0.01032193620222895
10218196	0.011231602364146802	0.01128951038745698	0.01095643835698164	0.011331220985463101	0.011412822584224384	0.010720857269286196
10367804	0.011880213394207235	0.011849958718404096	0.011741362851606757	0.011965100897057535	0.01195855910823151	0.0115193818870625
10521825	0.009954900983091328	0.009956510200725839	0.00997241516412338	0.010091433177702083	0.010122128487244567	0.009904499884759504
10669888	0.011220160674362913	0.011179131743774726	0.011226817980296736	0.01133522878111402	0.011334639397818883	0.01118113570120808
10818976	0.01262710685076368	0.01256899118298129	0.012549887809289824	0.012746798752371218	0.012716641141944597	0.012409471466543434
10969371	0.012282636751500403	0.012342376195656127	0.01191465170998702	0.012489921876032895	0.012586965072186656	0.011998477335152491
11122718	0.010575551844568855	0.010603410683668674	0.010521274892130865	0.010723917778106093	0.010820906796508368	0.010346762056230188
11278634	0.0073176326898519	0.007312350932932029	0.007477887733553703	0.007476741651791618	0.007514795849076847	0.007259524616473525
11426064	0.009211281859356817	0.009238934245260594	0.008888245344370967	0.009348924295910426	0.009385205875148616	0.008801253490601603
11583939	0.009029490133745604	0.008933507709191013	0.008787406983796478	0.00908337691819771	0.009002568659520361	0.008635492281205465
11737153	0.008934686001539755	0.008887956150840487	0.008589016411998246	0.009082550430875374	0.009050708541969155	0.008469321296625929
11870880	0.009737554207880486	0.009750884335313216	0.009695416631005592	0.00980884371459667	0.00985978178881399	0.00945248863561352
12004972	0.010498292804623539	0.010571320747805221	0.01036337208911481	0.010725575760226404	0.010802364972240155	0.01042623043810941
12146072	0.009409764239051651	0.009454823703034743	0.00918826671931014	0.009495787449899293	0.009559798997250547	0.009208821473936526
12297983	0.010753354797898032	0.010800954805938089	0.010975554876587619	0.010998402921713724	0.011056795509641512	0.010941487820947567
12442266	0.01134979134208419	0.011377164615751167	0.011480149953198477	0.011502186804819636	0.01153410096415284	0.01136335182906019
12589142	0.008982890713823433	0.00900857491207784	0.008802282474801335	0.009098992220156482	0.009124532975832548	0.008798468123242085
12759070	0.008409568232105877	0.008454130385721985	0.008718465624969904	0.008738423885888606	0.008774821607967725	0.008411490989206715
12936233	0.010935772098906432	0.010996682638111327	0.010948841650175196	0.011059720098529933	0.01113927665055103	0.010756634280130163
13091657	0.009604950658534126	0.009616543915558714	0.009455131806229948	0.00967708414177244	0.009716777996599962	0.009223365005320823
13236720	0.010398607871406944	0.010340542737933823	0.010744145447667228	0.010507920567060767	0.010464855856451868	0.010411407215359724
13403388	0.009252493393905773	0.009265854890104291	0.009430669322598749	0.009488381911640774	0.009514728930557442	0.009356109896063048
13562735	0.009517335792195263	0.009495651790161048	0.009564599179836998	0.009697464221817541	0.009686753966573551	0.009488421086752472
13692842	0.008624969760345706	0.008629346957261311	0.008436824583587537	0.008718984320664501	0.008724307373227973	0.008264514322882971
13822455	0.008477203797283657	0.008484048796853232	0.008646417470171969	0.008643941301752295	0.008664733199146752	0.008530677497059224
13959870	0.007934866938047399	0.007947526843186895	0.007745967718983193	0.00805926623100088	0.008078173332797244	0.007720665842918229
14096834	0.010586492395240192	0.010522932388207796	0.010439543194332624	0.010729216396780192	0.010704930737075501	0.010538848594829717
14231552	0.00972629651768065	0.00969068573566778	0.009865792962894337	0.009807905612430891	0.009813418789842631	0.00955088398338382
14368230	0.008297198502874475	0.008285708209095464	0.0078116662580964375	0.008289853725553489	0.008343460475333192	0.007241154633578324
14503253	0.008612822699115504	0.008654829622367405	0.008419101355025637	0.00865103381422817	0.008830135630860821	0.008407924250925602
14638736	0.010904313447302125	0.010837511297247242	0.01070216511262042	0.01103225887411038	0.01118671633285288	0.01064950031890837
14775340	0.009819587742824955	0.009768609361895898	0.008750155939553111	0.009774526734487563	0.010009353617084852	0.009422818531097795
14998349	0.009330368716710839	0.009359003359933834	0.008835821281688873	0.008472713599703221	0.008827250361080502	0.008018006283717422
15245113	0.007895386482402775	0.008085187765443442	0.007991555235695603	0.007687110931733603	0.007438943024421745	0.007178743184552045
15408453	0.007418301057566252	0.007072271511381209	0.006310427797611296	0.0059017899360229685	0.006334362396555887	0.005710606340489392
15543972	0.007917057584271248	0.00803381944202366	0.007261615176024572	0.006491021035245707	0.007154229737289761	0.006620534641780023
15676908	0.008281786156137306	0.00783073089101802	0.007118592491932269	0.006299433031930159	0.006782788403436171	0.0069306530850037976
15807290	0.007990317348660316	0.007750839601976298	0.007011344981532239	0.006500405462332992	0.006852688565526935	0.006843642942015881
15931132	0.009888647309052064	0.009711740358463727	0.00863905153612948	0.008302825574341331	0.008683703215481385	0.008593397988222489
16062595	0.009410923574018567	0.009146886223687123	0.008078374530818208	0.007584673931994512	0.007900628087264553	0.008051307611195012
16201904	0.007893560605870766	0.00787023328638662	0.007134202174691933	0.007754392834096607	0.007905782775128895	0.007578411703509133
16331050	0.00791732772251948	0.0077547203382999155	0.006962967386157328	0.007232885386588629	0.007750004228536765	0.007181742687785597
16446942	0.00735156052207539	0.0075141190120438794	0.006387062868315127	0.006988925682321066	0.00736819966418543	0.006994812809362096
16562784	0.0075513359700416505	0.007417820323755855	0.0071524109171177	0.007323062194651324	0.007408937778538667	0.007093804413074762
16684859	0.006404223107538784	0.006346676538172474	0.005879516895200846	0.0061187599890699254	0.00618882408805455	0.006052175294627443
16811737	0.006967453742038079	0.006979123413951886	0.006189568395739993	0.005859380434213514	0.0061842292388993155	0.0059241155829944355
16943918	0.007576306282426372	0.007543515476102057	0.006870084987330709	0.006632733022722997	0.0069831068345699125	0.0066581306251158245
17085038	0.007358913681884151	0.007313561584431663	0.006946757142068072	0.005574042566798279	0.0058944710484575644	0.006043168596522678
17270891	0.00774148297653039	0.007867478313588585	0.006945777903331051	0.005032147870320703	0.005120451833731687	0.005589365249883474
17459864	0.006145053672393109	0.006176514132541037	0.0054528381403965735	0.0049490765740225215	0.005224170283233831	0.0050746748469116644
17603087	0.007251284388605136	0.00726037159808695	0.006232072272612359	0.005035786459655484	0.005428876051678072	0.005676300931274497
17741542	0.008431762384196762	0.008333331952678814	0.006903873180966227	0.004129193220311553	0.004803686471241672	0.005533092983286083
17880253	0.009680098557048992	0.00961729581450976	0.007465709163475305	0.003938691224822992	0.004897279239100519	0.00594735547422451
18023664	0.009146235207007046	0.009067814605399264	0.0072866203159528105	0.0037225035843504385	0.00473219424475427	0.005712750617351754
18161427	0.008078491247116668	0.007986325907016768	0.0061735582620112755	0.0037131571067070377	0.0043955380654204235	0.0051065605078254375
18299064	0.006946966236128747	0.007009668620141972	0.005745470737399704	0.003331271086419262	0.003874182897757886	0.004356068511209087
18436253	0.006835426099658496	0.0068369821511258455	0.007023306264508985	0.002932132089365172	0.0036399389447201776	0.0027916963914081153
18558355	0.007174937130084022	0.007023547415398182	0.0071669077036015105	0.004182500079939402	0.004849567157748341	0.00403291367999397
18685765	0.007133810865660538	0.007270218715932489	0.007240802256214748	0.0028885422856087997	0.0040641710265815895	0.0030453580704570067
18822432	0.006583514320241902	0.006784619507850119	0.006830528846149458	0.0025701389399403066	0.0037366453837613402	0.002444834834352878
18974739	0.006010740960918131	0.006192913346235079	0.006158264869996762	0.0030637615666571274	0.003966881351334951	0.0028701092837283863
19113867	0.006482512720690611	0.006066152242912684	0.0064942740218250465	0.003598821563248582	0.0042766759957893405	0.0035561813147493423
19227935	0.005994086726764128	0.00545379214335206	0.006273015822811044	0.003596030709571755	0.004249032509921768	0.0035473812015808623
19345496	0.0051186800460385345	0.0048782243033798625	0.005355996354012431	0.0041580502694032835	0.004369339660436095	0.0038809110169765295
19467373	0.0052618500850016405	0.004974808141843299	0.0053296723449156105	0.0034187009986106354	0.003820359824219202	0.0033990957494002758
19593877	0.006502910748658332	0.005870820399937981	0.006682371300033951	0.0023449954898989204	0.002984336807561012	0.002322941619625617
19740870	0.006963169320692966	0.006376200230679467	0.00707694124608252	0.0016754150372610909	0.0024138901950733274	0.0016890907345289872
19908641	0.0069519754157343775	0.006470908406088051	0.006933398817624482	0.0011073524596340622	0.0019169526208978954	0.001004980601725404
20317149	0.007238059455720479	0.006548906972340189	0.007447882589129995	0.0008458914420255419	0.0016811514782092058	0.0009194575100604366
20995783	0.010816299304705701	0.009713700395041304	0.010783504108973462	0.0014996678674569699	0.0026701625096736256	0.0018039421268093137
21748159	0.010920445098894907	0.009738599706744499	0.01106247514223548	0.0019142183556248333	0.0030505487917101754	0.0021162232618013024
22437083	0.009460456753539495	0.008395916389595906	0.009487583953602097	0.0013474178849657427	0.0023483886508472358	0.0015194619159604335
23117807	0.009721511455846309	0.008736754609087774	0.009782599563537137	0.001635626704076103	0.0026862417703793066	0.001723309814016293
23884033	0.008705863779717108	0.0076846660662833735	0.008861041115802753	0.000760478790274627	0.0018656781768269116	0.0013132043923877695
